customer_id,age,gender,days_since_last_signed_in,distance_from_gym,works_at_partner_company,discounted_signup,avg_monthly_visits,attends_group_classes,referred_by_friend,churned
FG13840F,27,Female,3,<2 miles,0,1,16,1,0,0
FG13841H,27,Male,4,<2 miles,0,1,23,1,0,0
FG13842T,44,Female,16,2-4 miles,0,1,15,0,0,0
FG13843Y,22,Female,2,<2 miles,0,0,20,0,0,0
FG13844F,34,Female,10,<2 miles,0,0,23,1,0,0
FG13845X,42,Male,0,<2 miles,0,0,21,0,0,0
FG13846X,43,Male,22,2-4 miles,0,0,20,1,0,1
FG13847B,30,Male,16,2-4 miles,0,0,1,1,0,0
FG13848C,34,Female,9,<2 miles,0,0,6,1,0,0
FG13849D,20,Female,17,2-4 miles,0,0,3,0,0,0
FG13850V,29,Female,2,<2 miles,0,0,22,1,0,0
FG13851X,40,Female,19,2-4 miles,0,0,19,0,0,0
FG13852P,48,Male,4,<2 miles,0,0,14,0,0,0
FG13853E,23,Male,4,2-4 miles,0,0,7,0,0,0
FG13854D,32,Female,14,>4 miles,0,0,14,0,0,0
FG13855X,32,Male,4,<2 miles,0,0,15,1,0,0
FG13856D,22,Male,5,<2 miles,0,0,16,1,0,0
FG13857Y,42,Female,2,<2 miles,0,0,9,1,0,0
FG13858A,27,Male,5,<2 miles,0,0,21,1,0,0
FG13859F,31,Female,8,<2 miles,0,0,20,1,1,0
FG13860Y,29,Female,18,>4 miles,0,0,12,0,0,0
FG13861I,28,Female,27,>4 miles,0,0,12,0,0,0
FG13862L,34,Male,6,<2 miles,0,0,12,0,0,0
FG13863V,33,Male,14,2-4 miles,0,0,11,0,0,0
FG13864G,32,Female,3,2-4 miles,0,0,16,1,0,0
FG13865K,26,Male,18,2-4 miles,0,0,22,1,1,0
FG13866R,38,Male,5,<2 miles,1,0,10,1,0,0
FG13867V,19,Male,9,<2 miles,0,0,5,0,0,0
FG13868H,36,Male,1,<2 miles,0,0,17,1,0,0
FG13869Z,43,Male,10,<2 miles,0,0,10,0,0,0
FG13870N,33,Female,19,2-4 miles,0,0,13,0,0,1
FG13871V,38,Male,19,2-4 miles,0,0,19,1,0,0
FG13872E,23,Male,6,<2 miles,0,0,4,0,0,0
FG13873P,18,Female,1,<2 miles,0,0,13,1,0,0
FG13874Y,27,Male,22,>4 miles,0,0,17,0,0,0
FG13875C,45,Male,8,2-4 miles,0,1,4,1,0,0
FG13876A,44,Male,16,>4 miles,0,1,24,0,0,0
FG13877E,38,Female,13,<2 miles,0,1,8,0,0,1
FG13878D,20,Female,7,2-4 miles,0,0,8,0,0,0
FG13879M,33,Female,13,2-4 miles,0,1,10,0,0,0
FG13880V,38,Female,23,>4 miles,0,1,15,0,1,0
FG13881J,34,Male,0,2-4 miles,0,1,14,0,0,0
FG13882X,52,Female,21,<2 miles,0,1,23,0,0,1
FG13883R,26,Male,9,<2 miles,0,0,1,0,0,0
FG13884V,35,Female,15,>4 miles,0,0,15,0,0,0
FG13885F,39,Female,16,>4 miles,1,0,24,0,1,0
FG13886Y,18,Male,11,>4 miles,0,0,22,0,0,0
FG13887V,32,Male,12,>4 miles,0,0,12,0,0,0
FG13888M,34,Male,17,>4 miles,0,0,6,0,0,0
FG13889X,42,Female,1,<2 miles,0,0,9,0,0,0
FG13890L,40,Female,16,<2 miles,0,0,14,0,0,1
FG13891B,40,Female,3,<2 miles,0,0,22,0,0,0
FG13892L,27,Male,25,>4 miles,0,0,4,0,0,0
FG13893D,17,Male,18,>4 miles,0,0,11,0,1,0
FG13894L,30,Male,6,<2 miles,0,0,12,1,0,0
FG13895O,42,Male,18,2-4 miles,0,1,18,0,0,0
FG13896B,49,Female,12,>4 miles,0,0,15,0,0,0
FG13897X,41,Male,3,<2 miles,0,1,16,0,0,0
FG13898N,39,Female,1,<2 miles,0,0,18,1,1,0
FG13899S,37,Male,4,<2 miles,0,0,11,1,0,0
FG13900K,52,Female,22,<2 miles,0,0,5,1,0,1
FG13901R,33,Female,6,2-4 miles,0,0,12,0,0,0
FG13902S,18,Female,0,<2 miles,0,1,21,0,0,0
FG13903R,35,Male,45,<2 miles,0,0,18,0,0,1
FG13904A,18,Female,15,>4 miles,0,0,16,0,0,0
FG13905Z,31,Male,21,2-4 miles,0,0,21,0,1,0
FG13906Y,48,Male,6,<2 miles,0,0,24,0,0,0
FG13907X,19,Male,14,>4 miles,0,0,2,0,0,0
FG13908G,38,Male,11,<2 miles,0,0,13,1,1,0
FG13909V,27,Male,0,<2 miles,0,0,15,1,1,0
FG13910I,20,Male,27,>4 miles,0,0,16,1,0,0
FG13911W,38,Female,4,<2 miles,0,0,4,1,0,0
FG13912B,43,Male,9,2-4 miles,0,0,2,1,0,0
FG13913N,42,Male,15,<2 miles,0,0,23,0,1,1
FG13914P,51,Female,21,<2 miles,1,1,15,1,0,1
FG13915Y,34,Male,19,2-4 miles,0,1,1,0,0,0
FG13916V,34,Male,2,<2 miles,0,0,22,1,0,0
FG13917W,40,Male,9,2-4 miles,0,0,24,0,1,0
FG13918Q,44,Female,10,2-4 miles,0,0,15,0,0,0
FG13919I,33,Male,20,>4 miles,0,0,9,0,0,0
FG13920T,28,Female,8,2-4 miles,1,0,3,1,0,0
FG13921M,37,Female,8,<2 miles,0,1,11,1,0,0
FG13922K,31,Female,25,>4 miles,0,1,19,0,0,0
FG13923L,47,Male,15,2-4 miles,1,0,14,1,0,1
FG13924Q,33,Female,18,2-4 miles,0,0,3,0,0,1
FG13925X,32,Female,14,>4 miles,1,0,8,0,0,0
FG13926P,41,Female,10,2-4 miles,1,0,13,0,1,0
FG13927G,41,Female,1,<2 miles,1,0,8,0,1,0
FG13928V,24,Female,4,2-4 miles,0,0,10,0,0,0
FG13929C,38,Male,7,<2 miles,0,0,11,1,0,0
FG13930V,42,Male,13,<2 miles,0,1,15,0,0,0
FG13931H,52,Male,19,2-4 miles,0,0,11,0,0,1
FG13932Y,44,Male,12,<2 miles,1,0,24,0,0,0
FG13933H,43,Male,5,<2 miles,0,0,5,0,0,0
FG13934C,37,Male,7,<2 miles,0,0,19,1,0,0
FG13935L,38,Male,9,2-4 miles,0,0,25,0,0,0
FG13936C,46,Male,7,<2 miles,0,0,19,0,0,0
FG13937D,21,Male,17,<2 miles,0,1,10,0,0,0
FG13938T,31,Female,5,<2 miles,1,1,8,0,0,0
FG13939V,27,Female,11,<2 miles,0,1,3,1,0,0
FG13940H,37,Female,8,<2 miles,0,0,4,1,0,0
FG13941P,45,Female,18,2-4 miles,0,0,1,1,0,0
FG13942L,28,Male,0,<2 miles,0,0,23,1,0,0
FG13943Q,19,Male,24,>4 miles,0,0,22,0,0,0
FG13944S,32,Male,24,>4 miles,0,0,16,0,0,0
FG13945L,45,Male,20,>4 miles,0,0,7,0,0,0
FG13946I,41,Female,30,>4 miles,0,0,5,0,0,0
FG13947U,39,Female,4,<2 miles,0,1,19,0,0,0
FG13948F,30,Male,16,2-4 miles,0,0,11,0,0,0
FG13949P,22,Male,13,2-4 miles,0,0,24,1,0,0
FG13950E,40,Male,11,2-4 miles,0,0,5,0,0,0
FG13951L,43,Male,18,>4 miles,0,1,11,1,0,1
FG13952H,56,Female,25,2-4 miles,0,0,14,1,0,1
FG13953V,40,Male,16,>4 miles,0,1,5,0,0,0
FG13954W,30,Female,6,<2 miles,0,0,20,1,1,0
FG13955S,28,Male,28,>4 miles,0,1,2,1,1,0
FG13956W,32,Male,8,2-4 miles,0,0,14,1,1,0
FG13957U,32,Female,15,2-4 miles,0,0,9,0,0,0
FG13958B,46,Female,9,<2 miles,0,0,3,0,0,0
FG13959A,37,Male,7,2-4 miles,0,0,11,1,0,0
FG13960I,26,Female,20,>4 miles,1,1,8,0,0,0
FG13961J,61,Male,4,<2 miles,0,0,14,0,0,0
FG13962J,35,Male,4,2-4 miles,0,0,6,1,0,0
FG13963O,42,Female,37,<2 miles,0,0,7,0,0,1
FG13964E,29,Female,10,>4 miles,0,0,16,0,1,0
FG13965D,37,Female,2,<2 miles,0,0,14,0,1,0
FG13966J,37,Male,4,<2 miles,0,0,8,0,0,0
FG13967D,18,Male,13,<2 miles,0,1,8,1,0,0
FG13968U,20,Male,9,2-4 miles,0,1,19,1,0,0
FG13969N,47,Female,9,<2 miles,0,1,4,1,0,0
FG13970K,36,Female,17,2-4 miles,0,0,2,0,1,1
FG13971T,23,Female,18,>4 miles,0,0,6,0,1,0
FG13972R,38,Male,18,>4 miles,1,0,3,1,0,0
FG13973U,35,Male,1,<2 miles,0,0,17,1,0,0
FG13974Y,38,Male,28,2-4 miles,0,0,7,0,0,0
FG13975M,36,Male,6,2-4 miles,1,1,7,1,1,0
FG13976K,40,Female,13,<2 miles,0,0,25,0,1,0
FG13977Y,49,Male,14,<2 miles,1,0,19,0,0,0
FG13978Q,40,Female,9,<2 miles,0,1,22,0,0,0
FG13979N,26,Female,20,>4 miles,0,1,3,0,0,0
FG13980S,47,Male,10,>4 miles,0,0,6,0,0,0
FG13981W,21,Male,16,<2 miles,0,0,24,0,0,0
FG13982Q,31,Female,14,2-4 miles,0,0,23,0,0,0
FG13983F,23,Male,20,2-4 miles,0,0,4,0,0,0
FG13984Y,36,Female,7,2-4 miles,0,1,15,0,0,0
FG13985N,18,Male,18,2-4 miles,0,0,13,0,1,0
FG13986O,40,Female,1,<2 miles,0,1,9,0,0,0
FG13987C,29,Male,22,>4 miles,0,1,25,0,0,0
FG13988F,53,Male,40,<2 miles,0,1,13,0,0,1
FG13989Q,26,Male,11,2-4 miles,0,0,25,0,0,0
FG13990T,19,Male,5,2-4 miles,0,0,6,0,0,0
FG13991R,30,Male,5,<2 miles,0,0,4,0,0,0
FG13992M,17,Female,10,>4 miles,0,1,21,0,0,0
FG13993A,42,Female,9,>4 miles,0,1,7,0,0,0
FG13994X,20,Female,14,<2 miles,0,0,25,0,0,0
FG13995Z,35,Female,21,>4 miles,0,0,9,0,0,0
FG13996S,17,Male,14,2-4 miles,0,0,18,1,0,0
FG13997C,30,Female,18,2-4 miles,0,0,8,0,0,0
FG13998T,50,Male,36,2-4 miles,1,0,8,0,0,1
FG13999P,37,Female,30,>4 miles,0,0,4,0,0,0
FG14000J,25,Male,12,<2 miles,0,0,19,0,0,0
FG14001K,33,Male,4,<2 miles,0,0,1,1,1,0
FG14002U,34,Male,2,<2 miles,0,0,13,1,0,0
FG14003S,40,Female,15,<2 miles,0,0,9,0,0,0
FG14004O,21,Male,16,2-4 miles,0,0,9,0,0,0
FG14005M,40,Female,31,<2 miles,0,0,8,1,0,1
FG14006T,19,Male,2,<2 miles,1,1,20,1,0,0
FG14007Q,29,Female,6,<2 miles,0,1,8,1,0,0
FG14008G,30,Female,6,2-4 miles,0,0,9,1,0,0
FG14009S,40,Male,21,>4 miles,0,0,18,1,0,0
FG14010X,34,Female,2,<2 miles,0,0,16,0,0,0
FG14011F,21,Female,9,2-4 miles,0,0,22,0,0,0
FG14012M,25,Female,8,<2 miles,0,0,10,0,1,0
FG14013J,36,Female,5,2-4 miles,0,0,25,0,0,0
FG14014Z,33,Female,12,<2 miles,1,0,19,1,0,0
FG14015Y,51,Female,20,<2 miles,0,0,7,0,0,1
FG14016R,30,Male,7,2-4 miles,0,1,13,0,0,0
FG14017B,40,Female,15,>4 miles,0,1,6,0,1,0
FG14018C,30,Male,9,<2 miles,0,1,7,0,0,0
FG14019F,33,Male,25,2-4 miles,0,1,4,0,0,0
FG14020H,27,Female,14,2-4 miles,1,0,23,0,0,0
FG14021W,19,Male,9,>4 miles,0,0,11,0,0,0
FG14022C,18,Male,2,<2 miles,0,0,14,0,0,0
FG14023T,42,Female,5,<2 miles,0,0,9,0,0,0
FG14024U,28,Female,18,>4 miles,0,0,8,0,0,0
FG14025H,32,Female,0,<2 miles,0,1,18,1,0,0
FG14026W,27,Female,16,<2 miles,1,0,16,1,0,0
FG14027R,31,Female,2,<2 miles,0,0,23,0,1,0
FG14028G,49,Male,10,>4 miles,0,0,6,0,1,0
FG14029L,44,Male,35,<2 miles,0,0,4,0,0,1
FG14030S,44,Female,18,2-4 miles,0,0,20,0,0,0
FG14031H,20,Male,11,<2 miles,0,1,18,1,1,0
FG14032U,24,Female,8,<2 miles,0,0,11,0,0,0
FG14033R,36,Female,18,<2 miles,0,0,13,1,0,1
FG14034U,27,Male,12,<2 miles,0,0,2,0,0,0
FG14035U,42,Female,33,2-4 miles,0,1,18,0,0,1
FG14036A,41,Female,20,2-4 miles,0,0,17,1,1,0
FG14037L,33,Male,2,<2 miles,0,1,19,0,0,0
FG14038R,33,Male,18,2-4 miles,0,1,10,0,0,1
FG14039O,27,Female,10,2-4 miles,0,0,9,1,0,0
FG14040W,36,Male,25,>4 miles,0,1,2,0,0,0
FG14041Y,41,Male,18,2-4 miles,0,1,2,0,0,0
FG14042M,18,Female,19,>4 miles,0,0,7,0,0,0
FG14043H,37,Female,10,<2 miles,0,0,8,0,0,0
FG14044J,45,Female,25,>4 miles,0,1,11,0,1,0
FG14045J,31,Female,12,2-4 miles,0,0,3,1,0,0
FG14046D,41,Male,12,<2 miles,0,1,19,0,0,0
FG14047I,30,Female,11,>4 miles,0,0,17,0,0,0
FG14048Y,34,Female,20,>4 miles,0,1,18,0,0,0
FG14049F,39,Male,15,2-4 miles,0,0,14,1,0,0
FG14050T,27,Male,16,<2 miles,0,0,18,0,0,0
FG14051K,36,Male,1,<2 miles,0,1,14,1,1,0
FG14052Q,39,Female,7,<2 miles,0,0,17,1,0,0
FG14053Y,36,Female,15,>4 miles,0,0,13,0,0,0
FG14054N,24,Female,11,2-4 miles,0,0,6,1,0,0
FG14055C,37,Female,17,>4 miles,1,0,9,0,0,0
FG14056T,48,Female,13,>4 miles,0,0,17,1,0,0
FG14057S,38,Female,17,>4 miles,0,0,19,0,0,0
FG14058W,43,Male,29,>4 miles,1,0,11,0,0,0
FG14059O,59,Female,13,<2 miles,0,0,13,1,0,1
FG14060P,41,Female,11,<2 miles,0,0,17,1,0,0
FG14061J,36,Female,22,>4 miles,0,0,21,0,0,0
FG14062T,24,Female,13,2-4 miles,1,0,2,0,0,0
FG14063J,39,Female,16,2-4 miles,0,0,13,0,0,0
FG14064Y,25,Male,13,2-4 miles,0,0,3,1,1,0
FG14065Z,26,Male,1,<2 miles,0,0,13,1,0,0
FG14066U,35,Male,23,>4 miles,0,0,22,0,0,0
FG14067Q,37,Male,22,<2 miles,0,0,12,1,0,1
FG14068I,22,Male,27,>4 miles,0,0,2,0,0,0
FG14069X,44,Male,4,<2 miles,0,0,19,0,0,0
FG14070K,40,Female,9,2-4 miles,0,0,13,1,0,0
FG14071B,27,Female,10,<2 miles,0,0,6,0,1,0
FG14072A,18,Female,15,<2 miles,0,0,7,1,0,0
FG14073Z,34,Male,15,<2 miles,0,0,6,1,0,0
FG14074E,51,Female,30,2-4 miles,0,1,8,0,0,1
FG14075G,36,Female,11,2-4 miles,0,0,8,1,0,0
FG14076R,31,Male,31,>4 miles,0,0,3,0,0,0
FG14077H,17,Female,3,<2 miles,0,1,23,1,0,0
FG14078D,30,Female,6,2-4 miles,0,0,3,0,0,0
FG14079J,31,Female,17,2-4 miles,0,0,6,1,0,0
FG14080A,43,Female,38,<2 miles,0,0,25,0,0,1
FG14081N,27,Male,0,<2 miles,0,0,24,1,0,0
FG14082H,23,Male,12,<2 miles,0,0,16,1,0,0
FG14083Z,18,Female,11,<2 miles,0,0,25,0,0,0
FG14084S,48,Male,13,<2 miles,0,0,13,0,0,0
FG14085W,55,Male,30,2-4 miles,0,1,4,0,0,1
FG14086T,42,Female,3,2-4 miles,1,0,9,0,0,0
FG14087W,35,Male,11,2-4 miles,0,0,12,0,0,0
FG14088E,45,Female,19,>4 miles,0,0,4,0,1,1
FG14089A,31,Female,13,2-4 miles,0,1,15,0,0,0
FG14090O,24,Male,5,2-4 miles,0,1,4,0,0,0
FG14091Z,51,Female,45,2-4 miles,0,0,13,0,0,1
FG14092Z,32,Male,14,>4 miles,0,0,11,0,0,0
FG14093A,37,Female,8,<2 miles,0,0,25,1,1,0
FG14094P,47,Male,8,2-4 miles,1,0,1,1,1,0
FG14095L,23,Male,30,<2 miles,1,1,8,0,0,0
FG14096T,41,Female,11,2-4 miles,0,1,2,0,1,0
FG14097C,29,Male,26,2-4 miles,0,0,13,0,0,0
FG14098U,31,Female,9,<2 miles,0,1,3,0,1,0
FG14099J,36,Male,4,<2 miles,0,0,17,1,0,0
FG14100A,18,Male,7,2-4 miles,0,0,24,0,0,0
FG14101Z,26,Female,6,<2 miles,0,0,12,1,1,0
FG14102I,49,Male,15,2-4 miles,0,0,24,0,0,0
FG14103A,43,Male,8,<2 miles,0,0,20,1,0,0
FG14104A,35,Female,13,>4 miles,0,0,10,0,0,0
FG14105R,38,Female,6,<2 miles,0,0,23,0,1,0
FG14106T,60,Female,18,2-4 miles,0,0,23,1,0,1
FG14107U,49,Male,19,2-4 miles,0,0,22,0,0,0
FG14108S,31,Male,14,<2 miles,0,0,12,0,0,0
FG14109L,39,Female,12,<2 miles,0,0,2,1,0,0
FG14110V,45,Male,9,<2 miles,0,0,19,0,0,0
FG14111T,28,Female,12,<2 miles,0,0,16,1,0,0
FG14112O,51,Male,11,>4 miles,0,0,10,0,0,1
FG14113E,57,Male,27,<2 miles,0,0,1,0,0,1
FG14114W,20,Female,18,2-4 miles,0,1,3,0,0,0
FG14115K,31,Female,8,<2 miles,1,0,3,0,0,0
FG14116V,45,Female,25,<2 miles,0,0,2,1,0,1
FG14117J,18,Female,22,2-4 miles,0,0,11,0,0,0
FG14118M,30,Female,11,<2 miles,0,0,13,1,0,0
FG14119A,24,Male,8,<2 miles,0,0,4,1,0,0
FG14120S,25,Male,23,>4 miles,0,0,1,0,0,0
FG14121Z,32,Male,10,<2 miles,0,0,4,1,0,0
FG14122R,43,Male,10,2-4 miles,0,1,8,1,1,0
FG14123C,37,Female,7,2-4 miles,0,0,10,1,0,0
FG14124M,38,Female,10,<2 miles,0,0,17,0,0,0
FG14125D,24,Female,17,>4 miles,0,0,13,0,1,0
FG14126O,27,Male,2,<2 miles,0,0,24,0,1,0
FG14127S,19,Female,1,<2 miles,0,0,11,0,0,0
FG14128K,28,Male,23,>4 miles,0,0,24,0,0,0
FG14129I,26,Male,8,2-4 miles,0,0,8,0,0,0
FG14130P,32,Male,13,>4 miles,0,0,9,0,0,0
FG14131F,35,Male,15,<2 miles,0,0,11,0,0,0
FG14132L,47,Female,9,2-4 miles,0,0,6,0,0,0
FG14133J,47,Female,10,>4 miles,0,0,25,0,0,0
FG14134L,32,Female,1,<2 miles,0,0,9,0,0,0
FG14135A,31,Female,15,2-4 miles,0,0,16,0,0,0
FG14136F,35,Female,13,<2 miles,0,0,11,1,1,0
FG14137T,37,Male,8,<2 miles,0,0,21,0,1,0
FG14138O,44,Female,7,2-4 miles,0,1,9,1,0,0
FG14139R,35,Male,5,<2 miles,0,0,22,1,0,0
FG14140W,39,Male,10,2-4 miles,0,0,22,0,0,0
FG14141M,34,Female,11,2-4 miles,0,0,5,1,0,0
FG14142T,38,Female,16,>4 miles,0,0,19,0,0,0
FG14143A,39,Male,2,<2 miles,0,0,11,0,0,0
FG14144D,20,Male,6,2-4 miles,1,0,13,1,0,0
FG14145X,18,Female,1,<2 miles,0,0,9,1,0,0
FG14146G,40,Female,4,<2 miles,0,0,8,0,0,0
FG14147H,34,Male,11,2-4 miles,0,1,21,0,1,0
FG14148C,30,Male,18,2-4 miles,0,0,23,1,0,0
FG14149H,38,Female,16,>4 miles,1,0,12,0,0,1
FG14150K,34,Male,25,>4 miles,0,0,20,0,0,0
FG14151S,47,Female,4,<2 miles,1,0,20,0,0,0
FG14152H,34,Female,1,<2 miles,0,0,20,0,0,0
FG14153X,27,Male,6,2-4 miles,0,1,18,1,0,0
FG14154P,43,Male,1,<2 miles,0,0,9,0,1,0
FG14155F,32,Male,8,<2 miles,1,0,17,1,0,0
FG14156F,40,Male,7,2-4 miles,1,0,8,0,0,0
FG14157B,31,Male,14,<2 miles,0,0,8,0,0,0
FG14158C,43,Male,40,<2 miles,0,0,11,1,0,1
FG14159D,35,Male,18,>4 miles,0,0,11,0,0,0
FG14160A,34,Female,6,<2 miles,0,0,16,0,1,0
FG14161E,39,Female,3,<2 miles,0,0,9,0,0,0
FG14162L,33,Male,6,<2 miles,0,1,7,1,0,0
FG14163I,19,Male,17,>4 miles,0,0,11,0,0,0
FG14164V,31,Male,30,>4 miles,0,0,8,0,0,0
FG14165I,42,Male,18,2-4 miles,0,0,4,0,0,0
FG14166E,32,Female,4,<2 miles,1,0,13,0,0,0
FG14167Z,56,Male,19,>4 miles,0,0,9,0,0,1
FG14168U,44,Female,16,2-4 miles,0,0,8,1,0,0
FG14169X,27,Male,17,>4 miles,0,0,23,0,0,0
FG14170E,19,Male,13,>4 miles,0,0,9,0,1,0
FG14171Y,33,Female,25,<2 miles,0,0,13,0,1,1
FG14172X,30,Female,5,<2 miles,0,0,25,1,0,0
FG14173K,24,Male,14,<2 miles,0,0,16,1,1,0
FG14174P,34,Male,12,<2 miles,0,0,3,0,0,0
FG14175Y,39,Female,40,2-4 miles,0,0,21,1,0,1
FG14176G,34,Male,27,>4 miles,0,0,13,1,0,0
FG14177R,37,Male,10,2-4 miles,0,0,19,0,0,0
FG14178W,21,Female,9,<2 miles,0,0,6,0,0,0
FG14179A,32,Female,16,<2 miles,0,1,5,0,0,0
FG14180P,38,Female,8,<2 miles,0,0,15,1,0,0
FG14181Z,27,Female,5,<2 miles,0,0,16,0,0,0
FG14182N,27,Female,13,<2 miles,0,0,8,0,0,0
FG14183O,30,Female,14,2-4 miles,0,0,7,1,0,0
FG14184A,30,Female,6,<2 miles,1,1,14,1,0,0
FG14185K,40,Female,22,>4 miles,0,0,11,1,0,0
FG14186U,23,Female,9,<2 miles,1,1,6,0,0,0
FG14187D,26,Male,13,>4 miles,1,0,1,0,0,0
FG14188V,30,Male,7,2-4 miles,0,0,23,1,1,0
FG14189I,34,Female,4,<2 miles,0,0,4,1,0,0
FG14190H,37,Female,10,2-4 miles,0,1,2,0,0,0
FG14191D,38,Male,10,2-4 miles,0,1,20,0,0,0
FG14192Q,45,Female,14,2-4 miles,0,0,2,0,0,0
FG14193F,19,Male,14,2-4 miles,0,0,10,1,0,0
FG14194A,17,Female,11,<2 miles,1,1,8,1,0,0
FG14195J,29,Female,19,2-4 miles,0,0,2,0,1,0
FG14196E,45,Female,22,>4 miles,0,0,17,0,0,0
FG14197A,19,Male,10,<2 miles,0,0,15,1,1,0
FG14198T,18,Female,8,<2 miles,0,0,24,0,0,0
FG14199O,39,Male,15,>4 miles,0,0,1,0,0,0
FG14200W,37,Female,9,<2 miles,0,1,21,1,0,0
FG14201K,37,Male,24,<2 miles,0,0,19,1,0,1
FG14202T,25,Female,17,2-4 miles,0,0,10,0,0,0
FG14203S,51,Male,21,2-4 miles,1,0,25,1,0,1
FG14204R,36,Male,0,<2 miles,0,0,14,1,0,0
FG14205B,29,Female,5,<2 miles,0,0,22,1,0,0
FG14206X,40,Female,5,<2 miles,0,0,22,1,0,0
FG14207E,17,Female,5,2-4 miles,1,1,4,0,0,0
FG14208E,26,Female,5,2-4 miles,0,0,4,1,0,0
FG14209S,25,Male,7,2-4 miles,0,0,17,1,0,0
FG14210J,33,Female,6,2-4 miles,0,0,6,1,0,0
FG14211Q,27,Female,12,<2 miles,0,0,2,1,0,0
FG14212D,42,Male,6,<2 miles,0,0,14,0,0,0
FG14213G,18,Male,17,>4 miles,0,1,13,0,0,0
FG14214S,36,Male,2,<2 miles,0,1,14,1,0,0
FG14215N,39,Male,12,<2 miles,0,0,6,1,0,0
FG14216C,28,Female,6,<2 miles,0,0,19,0,0,0
FG14217C,29,Female,9,<2 miles,0,1,4,1,0,0
FG14218A,37,Female,10,<2 miles,0,0,3,0,0,0
FG14219J,19,Female,13,>4 miles,0,0,10,1,0,0
FG14220F,17,Male,28,>4 miles,0,0,5,1,0,0
FG14221V,42,Female,12,>4 miles,0,0,4,0,1,0
FG14222Z,32,Male,20,>4 miles,0,0,19,1,0,0
FG14223X,47,Male,24,>4 miles,0,0,12,0,0,0
FG14224G,22,Male,9,2-4 miles,0,1,5,0,0,0
FG14225L,40,Female,0,<2 miles,0,0,16,0,0,0
FG14226L,30,Male,16,2-4 miles,0,0,16,1,0,0
FG14227F,39,Male,10,<2 miles,0,0,25,1,0,0
FG14228F,38,Male,1,<2 miles,1,0,16,1,0,0
FG14229D,35,Female,12,<2 miles,0,0,16,0,0,0
FG14230N,18,Female,21,2-4 miles,0,0,20,0,0,0
FG14231S,46,Female,7,<2 miles,0,0,4,0,0,0
FG14232Q,27,Female,0,<2 miles,1,1,9,1,0,0
FG14233A,40,Female,4,<2 miles,0,0,10,1,0,0
FG14234Z,18,Female,24,>4 miles,0,0,8,0,0,0
FG14235W,23,Female,18,2-4 miles,0,0,7,1,0,0
FG14236Y,48,Male,23,>4 miles,0,0,2,0,0,0
FG14237J,30,Male,2,<2 miles,0,0,13,1,1,0
FG14238D,48,Female,2,>4 miles,0,0,22,0,0,0
FG14239E,35,Female,20,2-4 miles,1,0,5,0,0,0
FG14240S,19,Male,0,<2 miles,0,0,22,1,1,0
FG14241Q,45,Female,4,2-4 miles,1,1,25,0,0,0
FG14242U,30,Male,16,2-4 miles,0,0,15,1,0,0
FG14243Z,41,Female,19,2-4 miles,0,0,5,1,0,0
FG14244N,36,Male,9,>4 miles,0,0,3,1,0,0
FG14245G,19,Male,3,<2 miles,0,0,18,0,0,0
FG14246D,36,Male,0,<2 miles,0,0,14,0,0,0
FG14247V,25,Female,15,2-4 miles,0,0,17,0,0,0
FG14248X,36,Female,6,<2 miles,0,0,23,1,0,0
FG14249N,36,Male,17,<2 miles,0,1,7,1,0,1
FG14250U,45,Male,2,<2 miles,0,0,13,0,1,0
FG14251W,37,Female,10,<2 miles,0,0,17,1,1,0
FG14252I,37,Female,38,2-4 miles,0,0,23,1,0,1
FG14253C,24,Male,7,<2 miles,0,0,11,1,0,0
FG14254T,36,Female,9,2-4 miles,1,1,18,1,1,0
FG14255F,46,Female,17,2-4 miles,0,0,21,1,0,0
FG14256J,41,Male,19,2-4 miles,0,0,5,0,0,1
FG14257Z,49,Male,9,2-4 miles,0,1,12,0,0,0
FG14258H,35,Female,9,<2 miles,0,1,7,1,0,0
FG14259R,26,Female,14,<2 miles,0,1,2,1,0,0
FG14260B,44,Female,14,2-4 miles,0,0,20,0,0,0
FG14261M,31,Female,19,>4 miles,0,0,25,0,0,0
FG14262K,41,Male,19,2-4 miles,0,0,8,1,0,0
FG14263G,32,Male,1,<2 miles,0,0,23,1,1,0
FG14264X,35,Male,9,<2 miles,0,1,10,0,0,0
FG14265F,37,Male,12,>4 miles,0,0,15,0,0,0
FG14266J,37,Female,5,2-4 miles,0,0,24,1,0,0
FG14267U,17,Female,20,2-4 miles,0,0,8,0,0,0
FG14268X,23,Male,4,<2 miles,0,0,21,0,0,0
FG14269A,43,Male,3,<2 miles,0,0,13,0,0,0
FG14270B,32,Female,18,2-4 miles,0,0,4,0,0,0
FG14271U,42,Female,38,2-4 miles,0,0,10,0,0,1
FG14272J,21,Female,24,2-4 miles,0,1,22,0,0,0
FG14273W,24,Female,17,2-4 miles,0,0,23,0,0,0
FG14274K,18,Female,15,2-4 miles,0,0,18,0,0,0
FG14275U,33,Female,3,2-4 miles,0,1,12,0,0,0
FG14276U,29,Male,1,<2 miles,0,0,21,1,0,0
FG14277W,25,Male,13,<2 miles,0,0,17,1,0,0
FG14278Q,35,Male,18,>4 miles,0,0,8,1,0,0
FG14279L,39,Female,14,<2 miles,0,0,11,0,0,0
FG14280L,22,Male,17,2-4 miles,0,0,11,1,0,0
FG14281I,19,Female,21,2-4 miles,0,0,3,0,1,0
