Code,Income,Credit_Score,Loan,Age,Default
3035,50884.76332,730.2677981,10609.39148,38,0
3036,56703.08751,711.1968172,10075.26937,32,0
3037,44861.76199,571.4290001,14430.87614,61,0
3038,52556.95656,603.3814378,17164.86464,43,0
3039,35559.01152,535.7111378,15819.62032,38,0
3040,46900.8308,610.8704319,11286.70417,36,0
3041,59153.24254,688.3194238,12469.55354,36,0
3042,52354.59441,629.3052529,9334.788263,56,0
3043,41202.03096,673.0398622,13876.60049,43,0
3044,53363.24606,573.8832841,20375.10607,42,0
3045,60719.14686,689.8987627,14978.68531,59,0
3046,19250.88082,622.2445386,19297.07127,53,0
3047,67386.11097,650.6084841,22277.00669,44,0
3048,44956.17892,645.3562749,12059.9074,40,0
3049,56382.349,586.422574,14067.13373,53,0
3050,67958.70385,592.3457834,25855.96431,51,1
3051,29424.89454,698.3897235,22221.71706,60,0
3052,39358.38496,669.9496079,6637.977371,28,0
3053,45671.76956,702.5024521,16935.74158,30,0
3054,38243.69718,666.2329118,15002.79996,21,0
3055,76024.04864,657.1495317,19132.26555,41,0
3056,37148.41859,563.6994691,11275.10616,45,0
3057,41666.79831,636.4816652,10801.95814,52,0
3058,53065.83547,648.630784,11619.64642,30,0
3059,31967.75711,747.6553599,12140.35727,29,0
3060,44064.78932,684.3478316,19076.62083,40,0
3061,54761.79892,726.8030591,9093.994134,40,0
3062,45007.09393,679.8768853,11886.9305,60,0
3063,48599.19712,614.4348387,6054.938047,27,0
3064,42060.01831,655.8562108,20035.58912,31,0
3065,27282.94536,661.8111823,21355.1505,41,0
3066,54823.89817,603.0422215,13364.63285,58,0
3067,76323.99607,630.7806312,13510.25318,39,0
3068,50276.02446,639.7116503,17266.10951,35,0
3069,53378.96176,730.2809916,22372.41004,26,0
3070,60390.84133,545.9629737,17043.05374,30,0
3071,30960.04255,710.290921,11512.29029,36,0
3072,75537.71987,603.1602383,6905.88714,31,0
3073,53034.93195,581.3960406,9424.368687,55,0
3074,74477.85349,708.9971065,15366.09725,28,0
3075,39004.50507,686.5949035,11723.36238,48,0
3076,77270.92884,712.7259351,15974.83853,23,0
3077,61627.33241,690.0350974,12235.37992,22,0
3078,58295.60129,752.9922501,9709.267844,34,0
3079,53510.36682,677.9361918,9114.841843,49,0
3080,46272.07073,642.1761312,22811.77255,23,0
3081,68007.97488,667.1463189,19444.93875,21,0
3082,52105.39805,712.1734564,23652.58976,35,0
3083,20493.95445,611.0312337,17699.7545,40,0
3084,33242.20307,617.4055709,12850.04296,42,0
3085,47212.31372,634.5519993,21616.70461,54,0
3086,54649.98475,544.7708601,14834.65999,53,0
3087,49151.17267,656.9039204,16104.20885,29,0
3088,68284.56185,555.6935648,14785.8781,23,1
3089,20733.47204,652.6529656,265.4789036,22,0
3090,52153.81905,693.2644878,23023.67506,24,0
3091,22730.31162,626.156177,17455.01973,36,0
3092,61395.68443,733.8557935,16649.1153,53,0
3093,48583.11928,576.974955,14691.11969,29,0
3094,56294.14958,709.5630341,15817.1391,60,0
3095,37041.75559,683.7568528,12013.60532,58,0
3096,69191.97397,564.1983376,18082.89676,38,0
3097,65625.86996,785.539715,8464.508278,36,0
3098,58753.16455,646.8127357,15930.34216,28,0
3099,48057.2413,606.1257989,17807.86735,43,0
3100,58697.85928,579.6456403,14006.65433,56,0
3101,39396.61148,638.9990986,16854.33896,23,0
3102,62833.33489,643.6296564,10043.32804,35,0
3103,74742.21341,655.1322764,10170.86615,58,0
3104,66059.1584,635.1101922,16183.58561,53,0
3105,39055.96295,681.6612655,18392.74827,38,0
3106,55421.25976,630.6185084,5625.671722,43,0
3107,30602.87684,553.2517941,17610.10318,63,0
3108,58585.85467,642.5319252,12283.9925,23,0
3109,56759.05119,531.6261173,14035.96956,50,0
3110,21952.75491,667.6885315,8302.410382,37,0
3111,32573.24234,601.0349885,10741.9138,52,0
3112,45752.91655,658.1680177,19830.62663,27,0
3113,45487.10379,715.7037491,15164.31687,59,0
3114,31857.84597,602.5625652,13086.10799,34,0
3115,55834.68094,703.0628129,14417.55824,35,0
3116,53772.10413,628.3305217,17446.05912,64,0
3117,47085.96302,737.6597401,17202.47248,32,0
3118,38663.1275,631.7423693,14624.865,28,0
3119,65730.6069,607.9753507,20464.79555,36,0
3120,74831.1067,684.3619225,19852.31318,61,0
3121,42746.57774,628.2105135,17066.86015,54,0
3122,40817.49624,607.9275243,15273.05891,44,0
3123,57368.11498,626.1080075,18286.60548,49,0
3124,44629.5593,647.7696734,16571.33711,36,0
3125,47909.04199,717.1090066,20304.00036,25,0
3126,61094.79728,553.2956127,19497.80688,25,0
3127,21359.65869,651.1540329,9908.730493,50,0
3128,69774.53487,681.2451797,9570.184146,25,0
3129,51090.20786,659.6724287,11493.75228,63,0
3130,43827.60283,715.4932585,19880.69345,33,0
3131,48661.48769,646.2827335,7118.455016,55,0
3132,49436.44033,640.7724279,16973.78695,45,0
3133,24031.98045,679.6164774,16812.71546,34,0
3134,72424.07341,654.9656907,20813.24029,64,0
3135,50619.88448,630.4795631,15901.69345,46,0
3136,56645.03196,675.807202,8283.953047,38,0
3137,64273.24656,617.3735853,10203.2252,40,0
3138,34682.56314,619.4411424,9090.022391,54,0
3139,57102.07849,623.6002989,12310.28017,27,0
3140,45985.38364,717.653458,14085.49216,30,0
3141,62701.56163,488.9491822,9172.792369,35,0
3142,18091.58869,669.7799417,22353.30995,37,0
3143,48513.5855,651.7135907,8373.59314,31,0
3144,40957.69016,565.956477,21730.51712,54,1
3145,56483.94426,665.486339,20925.81516,47,0
3146,57050.66281,673.7875996,19491.51275,41,0
3147,39385.61158,679.4819616,11531.16696,51,0
3148,39317.39204,517.4085968,16712.2544,24,1
3149,48340.01947,718.3194706,8613.144332,61,0
3150,36550.36659,613.1131648,19554.53518,37,0
3151,62629.75543,684.3283873,14630.07609,40,0
3152,44461.89199,687.053689,12953.39893,45,0
3153,6395.17671,606.1651457,8881.275767,60,0
3154,44377.66915,683.0229976,2612.469407,43,0
3155,34421.84269,630.725338,9807.295715,35,0
3156,25530.86277,546.431141,20563.99098,53,0
3157,31438.60043,708.3870963,12985.83286,39,0
3158,51641.12708,611.2477518,14153.35571,35,0
3159,69929.61242,607.2753269,18277.77179,61,0
3160,54697.76711,629.8467066,24028.34439,25,1
3161,40902.44918,663.6118363,21625.02327,36,0
3162,56838.56293,647.1364795,10138.32498,52,0
3163,43113.64535,677.4033462,5287.147143,42,0
3164,39580.99446,583.0255317,26798.0713,63,1
3165,32684.55998,612.8806815,26344.95806,52,1
3166,23722.5679,644.2001464,15942.26798,33,0
3167,44151.1444,744.8943646,8647.558772,58,0
3168,52370.80235,644.3093731,19816.13267,46,0
3169,48550.64495,704.2611132,14460.08157,37,0
3170,43760.49608,651.9277584,14435.09438,25,0
3171,35813.80909,625.8170681,19472.29422,53,0
3172,59123.69288,637.6637788,16671.87373,47,0
3173,30243.0212,641.5790144,9070.925445,25,0
3174,61640.41871,680.1822869,13376.29032,57,0
3175,34966.74472,718.7305634,18305.76464,27,0
3176,38713.47144,667.9840424,17551.26111,38,0
3177,27998.22214,709.3538839,16310.08287,51,0
3178,42478.9678,601.7605131,19667.11477,26,0
3179,64629.68688,629.2684746,13191.41506,22,0
3180,57734.42133,613.7848733,15893.34888,33,0
3181,64676.33168,665.7222295,-1877.895501,62,0
3182,57832.13819,632.0520807,12751.74903,31,0
3183,33444.95257,686.4886469,18819.51454,46,0
3184,45038.16164,603.4499144,13048.02766,41,0
3185,38297.01306,652.1515487,12668.86304,22,1
3186,69958.62356,684.3428956,9792.735241,60,0
3187,32048.1703,546.7348612,20016.82946,40,0
3188,63405.46534,756.0815654,17742.31637,37,0
3189,63394.30805,635.8424058,19127.07299,36,0
3190,77444.30303,548.7480043,6368.93019,62,0
3191,43854.70111,657.9046949,14197.74978,25,0
3192,60684.83239,651.6721734,13599.44496,34,0
3193,84224.77755,645.905281,13597.14147,44,0
3194,40735.37485,699.5595556,11919.86228,24,1
3195,26974.39629,687.3722486,13269.47864,44,0
3196,21799.84949,664.8938096,19248.22391,29,0
3197,60690.68043,672.5077817,5435.743233,23,0
3198,21752.74688,644.7820775,23886.47384,29,1
3199,44415.21421,738.7745425,17419.20563,38,0
3200,56559.69781,576.0401991,14788.34052,56,0
3201,52777.63305,656.9825837,19534.17073,39,0
3202,56381.67296,653.2512316,7740.826274,44,0
3203,53334.34784,690.6640203,11676.49547,24,0
3204,69182.9872,607.8073061,14394.62284,29,0
3205,35715.25429,562.8163699,21827.80185,53,1
3206,39845.07292,657.8411508,14767.51709,21,0
3207,38410.10832,664.0615246,17250.27336,55,0
3208,62452.87718,724.4799705,12052.10502,30,0
3209,63505.97883,586.4818977,17434.21034,32,0
3210,56768.37979,707.7346883,23386.19796,38,0
3211,67752.405,768.3707182,19977.63346,34,0
3212,32329.38699,631.1117556,14592.72006,30,0
3213,75008.36167,585.452889,18377.45424,30,0
3214,72848.57933,629.6512817,17887.58477,38,0
3215,61034.32996,650.7002484,17532.93836,44,0
3216,76726.98363,678.1893938,20559.7668,21,0
3217,25150.65188,620.4302635,20522.38852,50,0
3218,42133.27796,727.7599267,14364.20702,35,0
3219,38970.44809,594.2733842,18209.39531,28,0
3220,60822.18986,563.0397424,13084.52539,55,0
3221,34247.88891,705.3355212,10384.63802,38,0
3222,61362.42724,536.2689484,13652.53122,61,0
3223,70558.04216,639.7935116,14618.60924,36,0
3224,60428.0435,805.8840565,6692.095054,41,0
3225,54256.26535,649.3978224,19301.6628,35,0
3226,35181.89989,593.9616175,1163.372887,25,0
3227,37297.23551,647.1301268,28574.0847,27,1
3228,68744.28358,647.4599606,22509.39567,27,0
3229,61690.23506,658.032497,13694.95638,47,0
3230,49414.70721,683.1131491,15047.1318,45,0
3231,43731.35681,598.0444416,16514.85937,42,0
3232,19612.8819,734.3774028,12054.19806,33,0
3233,33937.21372,662.2557142,15963.09574,37,0
3234,78671.28631,686.3397023,14280.00011,61,0
3235,30793.16643,618.59253,14528.63641,64,0
3236,52842.19732,714.3191068,15907.30532,33,0
3237,65111.6596,637.1473796,8432.361008,46,0
3238,31176.15998,663.8776257,15197.84862,29,0
3239,52770.65712,603.3446961,15817.23873,25,0
3240,64068.73306,600.1534187,15644.24811,59,0
3241,50187.48983,684.4102653,13920.84622,53,0
3242,93026.04584,627.8196585,20689.28888,24,0
3243,24971.01112,607.3088456,13231.73723,48,0
3244,65880.92795,617.8408329,16136.62953,46,0
3245,47407.97394,684.9476536,21486.48767,24,0
3246,61578.80232,618.5481069,14603.1193,36,0
3247,56619.60728,644.1172534,16072.31634,57,0
3248,39002.65704,650.7513875,14518.07682,42,0
3249,53434.94589,554.1325557,21186.84897,56,0
3250,22131.47823,576.4436797,13711.37719,58,0
3251,59048.71251,666.8138945,21416.77289,55,0
3252,54472.37699,613.1485319,14482.06053,45,0
3253,59579.90253,702.8362456,10702.70138,28,0
3254,65871.77488,698.3403552,18396.86585,37,0
3255,55514.2976,685.9584333,13476.66083,38,0
3256,52221.3413,740.9885894,18102.5045,32,0
3257,36783.97495,645.8455336,1352.978075,53,0
3258,39316.68855,682.4440963,15026.02631,43,0
3259,67801.0193,620.7799512,12701.97351,32,0
3260,71545.03109,772.6184956,9683.706567,31,0
3261,46428.34346,749.1816826,12233.79499,33,0
3262,50690.04121,650.5940217,12131.48428,55,0
3263,36430.78438,669.3293115,14760.07103,47,0
3264,67591.35268,717.96488,8163.367694,45,0
3265,59981.25236,642.6430248,16581.3689,60,0
3266,79118.26155,617.1687965,21831.07393,23,0
3267,36825.15384,693.6994876,16404.64248,45,0
3268,44329.88151,653.9219623,19044.94305,30,0
3269,53471.68884,659.1497225,20472.81227,37,0
3270,59697.34307,608.2864328,21182.44756,23,0
3271,46764.98544,564.1163926,24350.69346,42,1
3272,36905.58364,661.8071205,12503.99001,58,0
3273,63221.11293,695.2481021,11407.58007,34,0
3274,60817.03044,638.7096625,18917.32824,47,0
3275,36255.88849,721.821476,18541.3311,62,0
3276,70331.64202,614.8041837,18878.3765,40,0
3277,67552.98064,597.2647773,24446.41227,38,1
3278,52014.44746,646.6384846,15056.84954,33,0
3279,51193.96794,645.8703712,17130.7828,62,0
3280,58310.86657,688.4984366,10098.05874,26,0
3281,37074.45395,611.2518588,25676.60562,30,1
3282,50450.47219,718.4047118,13317.27539,57,0
3283,17714.24683,748.3458481,13458.92036,49,0
3284,63146.83468,648.0427987,13266.25054,26,0
3285,26577.60166,712.485521,11775.52071,59,0
3286,72551.29743,597.1751465,11352.81476,31,0
3287,45048.19859,703.7610771,12381.47859,45,0
3288,46824.99527,702.3638204,8171.02036,64,0
3289,40583.99141,693.171864,11073.4104,64,0
3290,45679.41689,649.2218456,24744.81556,50,1
3291,71277.97018,502.2875529,18678.27572,40,0
3292,12682.87015,617.9136428,19629.52088,57,0
3293,69154.48079,618.7041991,20886.04394,36,0
3294,55070.35222,601.0872531,24170.67282,51,1
3295,31894.67528,656.1121502,6142.887243,49,0
3296,33870.3141,629.0518277,8850.584424,26,0
3297,75145.89541,608.7693995,10981.3817,49,0
3298,35817.3968,597.0599926,12651.35102,52,0
3299,32699.74234,614.2243507,13497.15305,29,0
3300,67059.71814,706.0749606,12765.11224,57,0
3301,55078.29314,616.9487473,16096.54457,43,0
3302,35931.11635,624.2530647,15176.47695,36,0
3303,53249.37463,627.1651192,11385.82602,38,0
3304,34613.70975,666.9496757,4122.256115,39,0
3305,66512.32098,672.8124744,10035.65647,64,0
3306,65920.56447,497.767173,12253.80673,22,0
3307,57980.09298,701.0817607,13764.60282,30,0
3308,55424.91592,721.8184017,9351.662703,32,0
3309,76417.82187,597.4906731,12545.96767,38,0
3310,49995.29491,601.3850878,9345.063058,39,0
3311,32271.88812,627.4873306,14370.90324,58,0
3312,56742.10869,612.199799,9634.543358,57,0
3313,81290.70574,661.1963437,10755.47672,47,0
3314,34778.6076,552.6737357,8456.579345,34,0
3315,44578.0585,594.1036196,14232.49652,54,0
3316,56246.69057,726.95986,10667.76115,22,0
3317,49191.42726,603.5890016,19533.92133,64,0
3318,35265.44629,712.1714139,17029.25133,53,0
3319,66827.86784,667.7669098,14650.74066,39,0
3320,84800.61083,559.5366143,11012.57251,47,0
3321,52941.97189,681.7664598,16902.60153,50,0
3322,36438.97565,644.1166349,18453.50445,27,0
3323,26765.59212,627.2266472,15713.44206,47,0
3324,53869.63972,662.2478547,23018.50928,41,1
3325,66558.16015,673.7316743,17298.18659,27,0
3326,57127.5162,685.3795911,19568.03609,45,0
3327,49963.94239,708.9126424,15667.82708,58,0
3328,41160.92522,670.4067956,18378.32227,38,0
3329,33617.54551,581.2182956,11016.09384,53,0
3330,62521.26989,626.3177271,12708.00818,53,0
3331,63706.57432,797.1524168,16746.81777,52,0
3332,26814.0532,686.224553,16710.49741,45,0
3333,73847.58467,768.464365,17538.05911,34,0
3334,58611.06831,719.7717041,20501.96446,58,0
3335,70993.91968,662.0901036,7875.144141,58,0
3336,29868.08377,665.0703535,10127.73726,24,0
3337,29512.63767,648.170998,16147.86321,64,0
3338,47765.46035,563.1097692,11378.18184,38,0
3339,57541.7664,650.9023626,31888.84121,30,1
3340,76945.41234,710.5337276,17578.5981,55,0
3341,60591.18371,620.0180003,14608.34576,55,0
3342,46359.78085,670.59765,12422.65363,60,0
3343,34604.46189,692.5795523,12599.18858,43,0
3344,68450.00859,604.515978,15150.70331,45,0
3345,35529.41861,627.4348568,15559.90966,21,0
3346,74427.02832,599.1044255,12716.50428,38,0
3347,45734.23026,608.8917197,13634.23877,35,0
3348,73858.73109,585.6197358,21721.42288,45,0
3349,60183.96935,604.9775769,21922.52481,52,0
3350,47945.06766,720.972784,16260.1699,40,0
3351,42209.05442,604.2261485,8293.701364,37,0
3352,44886.38184,656.322961,17692.51578,31,0
3353,56424.75039,624.8565623,22771.41221,33,1
3354,51157.34744,708.9432969,21848.90551,45,0
3355,41092.82888,715.5581148,18672.12926,40,0
3356,47515.52885,693.2034991,22112.11478,45,0
3357,51178.65545,665.3067277,15266.92136,62,0
3358,18068.98858,638.4470232,18140.51485,51,0
3359,56872.52172,590.4062648,11596.12217,21,0
3360,35304.18163,747.1764441,16461.32728,36,0
3361,32700.01395,612.0163491,21647.67122,48,0
3362,24689.83479,683.1823174,12052.88294,41,0
3363,23091.61253,702.9782786,10692.78285,50,0
3364,29668.28745,622.2359752,15487.4447,23,0
3365,39364.68564,701.9006264,13866.68898,54,0
3366,79298.88706,688.2106602,18245.73861,26,0
3367,42111.80486,736.3981918,12733.70237,63,0
3368,52666.25159,626.5326767,23592.19808,49,1
3369,56007.2208,585.7067991,8551.61951,23,0
3370,51965.97779,624.7255122,21268.67393,53,0
3371,48838.34809,660.4426771,11175.75386,31,0
3372,32070.59355,652.9106364,6020.086327,25,0
3373,71763.91322,630.3281052,16189.37578,52,0
3374,77107.94965,554.5401271,13726.96007,38,0
3375,24760.11959,673.5241498,9451.95316,40,0
3376,34639.57114,748.617224,6593.115541,59,0
3377,45802.84486,673.2125619,14958.19606,60,0
3378,35531.93308,680.456776,19879.18446,48,0
3379,57589.4833,678.6222653,17924.76747,33,0
3380,39075.91696,669.8523335,15283.53324,46,0
3381,82475.84102,696.5832983,17394.23787,36,0
3382,67858.22892,669.7686841,14863.92934,45,0
3383,53188.61046,634.3661415,7851.378785,30,0
3384,65404.79395,610.2005545,7895.530074,49,0
3385,66588.50637,637.5513172,13984.15736,58,0
3386,41540.78768,665.7064748,14196.73357,40,0
3387,37756.74133,634.1958519,19254.91339,46,0
3388,51172.14594,665.7169342,18786.52112,52,0
3389,62924.54187,671.9575067,18025.66508,59,0
3390,52085.90598,691.6589716,13598.58643,58,0
3391,26345.05277,714.1397484,8096.739149,44,0
3392,37957.63334,653.9003709,17060.35569,51,0
3393,48890.40705,584.6111717,17625.84657,60,0
3394,48865.01594,632.7447952,3057.342688,32,0
3395,79588.13265,652.2031284,10828.30907,56,0
3396,29210.18086,558.2115622,11544.72811,30,0
3397,57583.83863,719.433226,15591.75101,26,0
3398,72336.69662,657.1188956,10983.19784,27,0
3399,84071.74618,669.0676417,14809.32716,51,0
3400,43934.03865,718.2763231,13947.3253,47,0
3401,57371.44179,618.4928585,14204.25264,28,0
3402,58546.40536,678.7020965,11418.02853,23,0
3403,52932.22597,644.5067938,11805.07473,60,0
3404,48517.32198,640.7956566,9598.664701,41,0
3405,56539.63084,611.3903806,16900.3372,21,0
3406,12016.30872,733.2801607,17855.51314,35,0
3407,60231.04235,631.224998,11146.91025,27,0
3408,51892.66855,684.9732123,22603.20048,35,0
3409,46662.87655,556.2496306,13426.99276,45,0
3410,80702.93294,708.9994265,22650.92812,23,0
3411,39875.98972,702.6105578,11789.36413,50,0
3412,43953.86016,654.8717055,4867.111117,34,0
3413,79873.29953,638.6528767,17010.98912,24,0
3414,37519.08043,670.0000003,16242.72553,56,0
3415,41748.27076,764.439533,15171.96898,23,0
3416,47794.61865,561.8381651,11788.83761,25,0
3417,62611.01723,689.1013694,14827.13887,45,0
3418,53117.03761,604.4191349,12443.70271,51,0
3419,30610.61979,649.0040802,13488.25217,31,0
3420,42017.47155,637.605994,19208.16128,28,0
3421,40889.6835,628.5840871,15921.08615,46,0
3422,48841.68432,649.4767435,18049.75694,22,0
3423,56387.65488,593.2914427,13840.65747,48,0
3424,56273.08634,701.4590218,13289.91327,30,0
3425,23359.82369,560.2928244,9232.587346,59,0
3426,65959.11481,676.9882256,13149.81694,57,0
3427,53788.53269,633.6732074,-1605.572778,59,0
3428,70767.98071,591.4537553,12048.89017,41,0
3429,56662.97491,660.1191685,14590.62911,48,0
3430,66519.84437,572.1524457,17818.36827,58,0
3431,56998.17967,651.9856911,13656.61061,53,0
3432,70193.38634,578.8561546,16738.36771,31,0
3433,57833.75954,673.0636042,4101.056693,64,0
3434,48531.2713,603.7821333,14715.81574,21,1
3435,84086.52081,627.4502991,6602.486035,53,0
3436,63335.55683,664.6974694,8958.482422,23,0
3437,58606.16632,611.3728944,14064.17226,46,0
3438,30855.43375,647.1018,21381.31994,35,0
3439,30675.38574,574.3084749,16856.03382,61,0
3440,54390.73223,681.5437802,15091.15499,34,0
3441,52182.81797,738.2456903,14902.34805,43,0
3442,40788.16152,789.6104434,11431.85553,28,0
3443,52114.74049,654.5584073,12280.08293,56,0
3444,73829.40392,689.410207,17136.88023,40,0
3445,60431.03712,560.9687164,8073.197408,26,0
3446,32884.87235,725.1367163,17965.27025,53,0
3447,48327.36759,688.8114252,13057.46466,48,0
3448,37925.50279,625.8033278,19127.78537,58,0
3449,44184.50125,711.85904,19805.46729,50,0
3450,43795.76502,637.2761962,6634.579937,63,0
3451,42835.31626,627.0987408,12092.09618,37,0
3452,31172.96942,673.7667463,10722.36156,29,0
3453,48085.17978,596.832275,5936.360175,48,0
3454,41590.88545,701.0812382,9837.333619,27,0
3455,6058.26965,597.2005094,27206.27923,48,1
3456,80794.58037,597.4972605,18047.54948,37,0
3457,66331.54481,604.5155106,24586.43984,60,1
3458,44355.48913,687.9750019,19145.4922,64,0
3459,50282.28575,619.1612319,11290.78419,64,0
3460,32425.18479,582.6002108,13091.14402,25,0
3461,75435.84317,619.716,17942.1809,25,0
3462,78459.33042,648.3978815,17187.53102,34,0
3463,52350.40592,590.9513758,12113.28992,26,0
3464,65352.95966,592.4159445,7450.034147,27,0
3465,52629.30168,755.5648167,31438.80594,37,1
3466,29949.11842,606.9717298,14294.25164,29,0
3467,43822.64947,633.8478816,13371.30553,51,0
3468,51978.9195,631.63815,15566.67232,42,0
3469,43181.78422,628.9321596,13786.35705,29,0
3470,46720.20084,681.067337,15613.64454,36,0
3471,48629.00664,697.4071475,21434.73643,56,0
3472,48786.82253,634.7022784,14377.2576,54,0
3473,50783.87736,588.1760857,9186.447803,33,0
3474,34090.924,713.7220114,14191.78103,39,0
3475,39244.75776,645.2329454,12677.99109,32,0
3476,30731.23601,736.5160907,22119.49469,56,0
3477,64667.23325,537.7207051,20855.59532,30,0
3478,18415.29587,659.7701611,15537.625,36,0
3479,67303.85515,745.9303167,8606.320726,48,0
3480,70795.24096,632.3367932,8870.538683,39,0
3481,45467.2912,638.7253288,15075.61631,60,0
3482,10952.94368,664.7755846,16681.61485,26,0
3483,44580.34157,622.0602091,13126.8859,24,0
3484,49037.23758,634.3964034,12599.15208,50,0
3485,34841.0267,633.1092453,12036.00383,59,0
3486,42271.72409,618.6289633,14883.0302,51,0
3487,72952.92798,711.4428275,3086.18824,47,0
3488,59973.90743,673.0539016,9493.366856,41,0
3489,36131.53828,662.5314116,11864.74577,57,0
3490,26036.01246,690.4285503,21037.51597,29,0
3491,45094.74024,636.7822083,10930.93179,55,0
3492,46798.14831,611.2898091,15902.34071,62,0
3493,57442.98781,619.8687848,16132.71375,41,0
3494,41970.24931,650.0891521,21489.58253,37,0
3495,57672.49363,597.0394146,21312.88703,44,0
3496,79027.3106,624.9869492,14712.48516,51,0
3497,62232.51534,624.1941679,12622.57629,26,0
3498,49278.67239,756.2278115,11680.83449,55,0
3499,47252.74293,511.309253,13794.68389,57,0
3500,44649.90299,641.0190139,12829.83323,33,0
3501,67709.61369,736.2846896,17768.13705,45,0
3502,40590.29831,656.0922232,17101.54909,52,0
3503,50678.34063,687.6708737,17959.00596,21,1
3504,50767.96853,654.9913158,21296.41856,55,0
3505,42473.23711,616.6333309,24314.34561,39,1
3506,29413.01678,537.9042033,15623.31697,32,0
3507,54844.61755,660.2727844,20497.31886,60,0
3508,49084.94042,611.2196698,13241.69908,60,0
3509,57503.60704,609.9832297,20925.03492,63,0
3510,41995.9954,625.0506372,20307.54579,40,0
3511,68312.31948,737.2430703,20042.07985,53,0
3512,36848.39328,770.2418771,15470.34921,49,0
3513,75680.60426,660.8603969,11658.20918,36,0
3514,23785.45235,626.7616388,8027.357811,34,0
3515,56521.55097,591.1386791,14799.81396,27,0
3516,57131.46024,673.4270081,22665.06271,26,0
3517,38066.64398,739.14528,13450.77549,41,0
3518,56365.90907,637.6329806,18925.63293,56,0
3519,69192.78005,531.050198,19219.757,42,0
3520,16747.71741,683.5024836,13581.5689,60,0
3521,57541.17211,699.2699856,21581.72419,39,0
3522,12600.9377,570.707718,456.6962776,45,0
3523,35515.02795,658.8242092,8886.248606,23,0
3524,74437.49547,672.5613008,10421.83852,56,0
3525,41273.2695,646.3446349,10901.42489,54,0
3526,32391.80053,610.461454,16681.31476,31,0
3527,47030.93407,700.7968612,16450.18902,62,0
3528,81018.59507,629.8310127,16969.95286,47,0
3529,22524.76629,575.7406919,17980.40747,62,0
3530,34230.35133,547.5262757,10249.47715,22,0
3531,72461.47525,713.042476,8909.119666,26,0
3532,77865.53515,680.8331988,16981.59841,22,0
3533,48448.53164,654.3986774,11848.83963,62,0
3534,31414.20946,627.9862682,7147.624773,37,0
3535,81437.65253,623.5500793,19856.72142,60,0
3536,73916.63588,596.2131676,21975.50953,34,0
3537,60184.20482,628.4272178,22785.80445,30,0
3538,37813.96477,543.9956392,15935.03861,53,0
3539,49264.55989,613.1968173,18129.66048,62,0
3540,47594.59878,634.4531242,21849.34112,32,0
3541,54962.76957,680.4940024,11792.92105,52,0
3542,71765.02157,648.0036768,20553.38842,44,0
3543,63191.25562,689.7461557,16376.98117,34,0
3544,33839.35885,717.4567553,19568.55826,25,0
3545,70647.44675,702.9085047,15930.4651,25,0
3546,54696.9821,673.5254924,21481.28355,52,0
3547,60305.98694,650.593134,16117.61881,53,0
3548,71998.11289,600.9605996,7580.104703,24,0
3549,33326.29626,686.9972026,22259.63316,50,0
3550,49462.61632,733.9873691,10262.3463,61,0
3551,42028.18173,667.105302,21265.29105,37,0
3552,26482.10862,745.8629574,14548.78559,23,0
3553,55200.64966,573.7214146,20880.05493,33,0
3554,87673.34827,592.2918308,20673.84307,64,0
3555,22398.83383,692.7600754,17150.71487,56,0
3556,49515.79083,663.2145105,17542.67659,38,0
3557,59608.14403,715.6891088,17113.14309,43,0
3558,51846.17302,649.226418,4930.876219,55,0
3559,48303.07921,606.6012289,15591.65109,53,0
3560,30511.75455,639.3203379,9419.67912,56,0
3561,53491.80114,573.3658015,15855.93572,37,0
3562,38648.54034,593.5704663,9285.287268,59,0
3563,17151.17443,698.6221999,9075.240294,54,0
3564,67918.88331,693.6393707,23024.67251,32,0
3565,64375.7873,668.1502142,20347.23694,25,0
3566,50774.91465,563.946124,14979.28708,60,0
3567,53436.12032,632.0798212,15923.84325,47,0
3568,66114.77019,588.7500056,13760.41987,60,0
3569,53365.09485,708.8266627,17849.38188,33,0
3570,63560.26332,620.8138933,11619.72817,46,0
3571,45537.76699,595.7126145,19968.70131,34,0
3572,69679.75608,651.4898083,13734.56579,52,0
3573,54811.78589,617.9922772,12900.76502,31,0
3574,52910.77915,724.1871955,15108.56509,58,0
3575,30949.08367,613.2594551,12044.26585,36,0
3576,54304.33781,580.038587,16643.41175,42,0
3577,37520.67624,542.3543242,12313.18705,36,0
3578,40425.7591,648.4606749,17342.61801,33,0
3579,37769.36558,621.9034943,21080.03269,32,0
3580,34006.47602,578.5547697,11403.39157,38,0
3581,81871.57105,709.4613231,14347.12271,49,0
3582,69970.08593,683.3622574,17306.65357,38,0
3583,78805.51253,648.5891061,12820.71323,22,0
3584,31656.57471,718.2163122,17321.6028,22,0
3585,51068.80625,683.1268017,17776.9943,23,0
3586,30597.38562,608.8572049,20416.30888,49,0
3587,39564.57684,598.0389918,11970.04977,28,0
3588,36228.09525,690.8990772,10286.1238,31,0
3589,68593.7601,669.8183478,13462.11305,32,0
3590,44056.55483,658.4873884,10161.2383,52,0
3591,66025.69001,607.6751099,17822.49102,24,0
3592,59061.81334,680.3973784,9191.243499,29,0
3593,84554.58128,612.2250558,26665.08209,44,1
3594,27808.33665,644.9006673,21479.63931,36,0
3595,68888.4986,722.3472073,15062.87885,37,0
