Simulated Returns,Simulated Index Values
-0.0176,5783.66
0.0478,6174.48
-0.0094,5831.22
-0.0131,5810.17
0.0416,6136.85
-0.0017,5876.74
0.0393,6122.25
-0.0461,5621.31
0.0324,6080.28
0.0299,6065.37
0.0193,6001.27
0.056,6225.68
-0.0278,5725.36
0.0321,6078.59
-0.1012,5320.2
-0.0194,5773.17
0.0091,5940.3
-0.0003,5884.78
0.0493,6183.74
0.0332,6085.18
-0.0108,5823.12
0.0307,6070.01
0.0408,6131.39
0.0109,5951.12
-0.0178,5782.43
-0.0269,5730.29
0.0179,5992.93
0.032,6078.12
-0.0371,5672.11
0.0584,6240.33
-0.0323,5699.65
0.0863,6417.14
-0.002,5874.85
0.0034,5906.86
-0.0237,5748.57
0.0376,6112.15
-0.0943,5356.69
0.0081,5934.39
-0.074,5466.69
0.0347,6094.6
0.0007,5890.73
-0.0216,5760.88
0.0339,6089.68
0.0342,6091.06
-0.0344,5687.48
-0.0393,5659.53
0.0351,6096.58
0.0128,5962.57
-0.0172,5786.2
-0.0633,5525.27
-0.0116,5818.67
-0.002,5874.75
0.0055,5919.01
-0.0008,5881.56
-0.0655,5513.19
0.0315,6075.05
-0.0327,5697.23
0.0602,6251.98
0.0457,6162.02
-0.0296,5714.76
0.0181,5994.18
0.0074,5930.52
-0.0463,5620.28
-0.0262,5734.54
-0.0783,5443.17
0.0321,6078.49
-0.0115,5819.49
0.0257,6039.86
0.0085,5936.74
0.0041,5910.46
0.0303,6067.34
-0.0377,5668.72
-0.0611,5537.91
0.0275,6050.94
-0.0241,5746.52
-0.0274,5727.53
-0.0815,5425.85
-0.0643,5519.7
0.0016,5896.2
-0.0539,5577.73
-0.0361,5678.07
-0.0019,5875.61
-0.0949,5353.54
0.0061,5922.56
0.0271,6048.55
0.0414,6135.66
-0.0925,5366.37
0.0222,6018.87
-0.0146,5801.36
-0.0221,5757.61
-0.0152,5797.71
0.0881,6428.37
0.0459,6163.03
-0.0133,5808.94
0.0119,5956.89
-0.0388,5662.31
0.0043,5911.78
-0.0061,5850.46
0.0129,5963.1
0.034,6090.4
-0.0258,5736.51
0.0254,6038.15
-0.0296,5714.61
-0.0192,5774.88
-0.0669,5505.84
-0.0104,5825.63
-0.0247,5743.07
0.0085,5936.71
-0.0163,5791.5
-0.0098,5828.95
-0.0615,5535.49
-0.019,5775.97
-0.0581,5554.03
-0.0678,5500.88
0.0342,6091.22
0.0732,6333.54
-0.0552,5570.61
0.0062,5923.18
0.0842,6403.69
0.0131,5964.12
-0.0148,5800.34
-0.005,5856.92
0.0185,5996.5
-0.0378,5668.42
-0.0174,5784.85
0.0392,6121.77
-0.0082,5838.24
-0.078,5444.85
-0.0905,5377.42
0.0169,5986.67
-0.0421,5643.68
-0.0433,5636.91
0.0165,5984.34
-0.0396,5657.88
0.0065,5924.66
0.0272,6048.58
0.0157,5979.69
-0.0178,5782.9
-0.0198,5770.98
-0.0446,5629.57
0.0328,6083.1
-0.0378,5668.16
0.0519,6199.92
-0.0526,5585.16
-0.0717,5479.1
-0.0213,5762.56
-0.091,5374.5
-0.1015,5318.13
0.024,6029.71
-0.0889,5385.63
0.0455,6160.74
0.0438,6150.02
-0.0326,5697.91
-0.057,5560.19
0.0142,5970.67
-0.0174,5784.84
-0.0494,5602.77
-0.0121,5815.52
-0.0046,5859.37
-0.0574,5558.32
0.0365,6105.29
-0.0433,5637.05
0.0104,5948.01
-0.0301,5712.18
-0.0647,5517.96
-0.016,5793.04
-0.0258,5736.42
-0.0906,5376.5
0.0031,5904.72
0.0484,6178.64
0.1038,6530.59
0.0544,6215.35
-0.0166,5789.45
0.0223,6019.19
0.0291,6060.08
-0.0152,5797.55
-0.0612,5537.07
-0.0433,5636.84
0.0017,5896.7
-0.0104,5825.83
-0.0009,5881.11
-0.0491,5604.73
-0.0178,5782.87
0.0114,5954.01
-0.068,5499.65
0.0084,5936.07
-0.0337,5691.58
-0.0034,5866.82
-0.0601,5543.12
0.0186,5997.32
-0.0136,5807.25
-0.031,5707.08
0.0366,6106.0
0.0093,5941.37
0.051,6194.29
0.0274,6050.21
-0.0043,5861.48
0.0059,5921.21
-0.039,5661.49
-0.0066,5848.11
-0.0245,5743.86
-0.0382,5666.07
0.0092,5940.71
-0.0101,5827.39
0.018,5993.23
0.0074,5930.04
0.0084,5936.07
0.0325,6081.06
-0.0232,5751.68
-0.0103,5826.23
0.0104,5948.31
-0.1381,5127.4
-0.0242,5745.85
0.0097,5943.98
0.0161,5982.28
0.0575,6234.97
0.0541,6213.8
-0.0456,5623.9
-0.0351,5683.58
0.0236,6027.29
0.0368,6107.27
0.0321,6078.73
0.048,6175.96
-0.0187,5777.42
-0.022,5758.64
-0.003,5869.17
-0.0172,5786.43
-0.0293,5716.68
0.0695,6310.47
-0.0426,5641.06
-0.0433,5637.08
0.0145,5972.54
-0.0614,5536.12
0.0137,5967.93
-0.0032,5867.7
-0.0224,5756.32
-0.0181,5781.02
-0.0462,5620.98
-0.0184,5778.97
-0.0197,5771.91
-0.0318,5702.45
-0.0392,5660.13
-0.0063,5849.66
-0.052,5588.4
0.0866,6418.98
0.0609,6256.48
-0.0868,5397.27
-0.0691,5493.38
-0.0351,5683.28
0.0338,6088.75
0.0207,6009.9
0.0632,6270.63
-0.004,5863.3
-0.0131,5809.82
-0.0601,5543.02
-0.0323,5699.54
-0.0784,5442.87
0.0331,6084.88
0.0321,6078.53
0.0273,6049.28
0.0646,6279.61
-0.0377,5668.51
0.0011,5892.83
0.0706,6317.25
0.0255,6038.76
0.0104,5948.32
0.0743,6340.42
-0.0829,5418.51
0.0407,6130.81
0.0371,6109.33
-0.0163,5791.24
0.0205,6008.75
-0.0131,5809.87
-0.0051,5856.5
0.0046,5913.68
0.0314,6074.36
-0.0321,5700.58
-0.0286,5720.52
0.0096,5943.1
0.0391,6121.53
-0.0207,5765.86
-0.0182,5780.41
-0.0444,5630.97
-0.0806,5430.63
0.0471,6170.35
-0.0574,5558.28
0.0007,5890.73
0.0447,6155.4
-0.0454,5625.4
0.0672,6295.85
0.011,5951.77
-0.0198,5771.02
0.0129,5962.7
-0.0389,5661.92
0.0177,5991.68
-0.016,5793.37
-0.056,5565.75
0.0095,5942.95
-0.0573,5558.95
0.0527,6205.18
0.0302,6066.9
0.0215,6014.23
0.0,5886.81
-0.0157,5794.71
-0.0023,5873.1
-0.008,5839.81
-0.0309,5707.18
-0.0463,5620.07
0.0412,6134.36
0.007,5927.83
-0.0968,5343.45
0.0121,5957.98
-0.0059,5851.65
-0.0095,5831.1
-0.0755,5458.31
-0.0093,5832.2
0.0249,6035.11
-0.081,5428.66
0.0047,5914.35
0.0652,6282.85
-0.0817,5424.53
0.0165,5984.33
-0.0079,5840.25
-0.0403,5654.0
0.0337,6088.34
-0.0021,5874.21
-0.0176,5783.72
0.014,5969.36
-0.0665,5507.67
-0.1205,5218.13
-0.0325,5698.43
0.0227,6021.86
-0.0142,5803.56
0.0308,6070.67
0.0277,6051.85
0.004,5910.29
-0.0245,5744.15
-0.0037,5864.56
-0.0489,5605.61
0.0251,6036.19
-0.0064,5848.77
-0.0779,5445.46
0.0209,6010.89
0.0401,6127.53
-0.0082,5838.62
-0.0206,5766.76
-0.0749,5462.03
0.0275,6050.81
-0.0207,5765.78
-0.0546,5573.62
0.006,5922.08
-0.0658,5511.67
0.0236,6027.36
-0.0278,5725.19
0.0111,5952.33
-0.0419,5645.14
-0.0138,5805.64
-0.0478,5611.87
0.023,6023.4
-0.0179,5782.0
0.0542,6214.36
0.0424,6141.41
-0.0131,5809.8
-0.0455,5624.71
-0.0322,5700.27
0.0092,5941.0
0.0417,6137.2
0.0068,5926.73
0.0583,6240.04
-0.0159,5793.9
0.0184,5995.76
-0.0506,5595.86
0.0002,5887.56
-0.0239,5747.26
-0.0421,5643.8
-0.0473,5614.49
-0.0102,5826.86
-0.0068,5846.51
0.0222,6018.89
0.0346,6094.06
0.0082,5934.89
0.0696,6310.89
-0.0567,5562.22
0.0028,5903.11
-0.0361,5677.71
0.0137,5967.77
-0.0221,5757.7
0.0113,5953.55
-0.0128,5811.64
0.0722,6327.51
-0.0612,5536.85
0.0381,6114.93
0.0099,5944.91
-0.0372,5671.35
-0.0142,5803.81
-0.05,5599.41
0.0191,5999.91
0.0223,6019.2
-0.0076,5842.15
0.0871,6421.95
-0.0228,5753.57
-0.0041,5862.72
0.049,6182.27
-0.0608,5539.48
0.0457,6162.06
-0.0052,5855.86
-0.0286,5720.35
0.0567,6229.95
-0.017,5787.49
-0.0223,5756.59
0.0736,6335.94
0.0166,5985.0
-0.0097,5829.52
-0.0457,5623.44
0.0521,6201.42
-0.0498,5600.6
0.0076,5931.52
0.0028,5902.82
-0.0894,5383.19
0.0831,6396.72
0.0829,6395.64
0.0361,6102.88
0.1004,6508.0
0.0364,6104.88
0.0266,6045.5
0.0024,5900.97
0.0341,6091.03
0.031,6071.7
-0.0055,5854.5
0.012,5957.79
0.0087,5938.17
-0.0091,5833.18
0.0016,5896.19
0.0378,6113.34
0.0133,5965.16
0.0302,6066.74
-0.0525,5585.23
-0.0337,5691.21
-0.0269,5730.33
0.07,6313.37
0.0099,5944.86
-0.0073,5843.81
0.004,5910.02
0.0417,6136.91
0.0016,5895.74
-0.026,5735.68
0.0426,6142.88
0.0336,6087.88
-0.0352,5683.06
-0.0571,5559.66
-0.0372,5671.61
-0.0169,5788.13
-0.0196,5772.17
0.0162,5982.91
0.0721,6326.93
0.009,5939.87
-0.0463,5620.18
0.013,5963.29
0.0091,5940.28
0.01,5945.67
-0.0149,5799.57
0.0453,6159.22
0.0156,5978.89
-0.0107,5824.04
0.0095,5942.78
-0.0209,5764.98
-0.003,5868.86
-0.0012,5879.47
0.0581,6238.76
-0.0083,5838.07
0.0017,5896.73
-0.0427,5640.63
-0.0469,5617.04
0.0237,6027.59
0.0248,6034.12
0.002,5898.4
0.0528,6206.0
-0.0144,5802.41
-0.05,5599.35
0.0215,6014.23
0.0252,6036.78
0.0101,5946.18
0.0122,5959.08
0.019,5999.31
-0.0269,5730.18
-0.0305,5709.76
-0.0561,5565.49
0.0045,5912.83
-0.0067,5847.0
-0.0082,5838.19
0.0186,5996.95
0.0067,5926.39
0.0111,5952.29
0.0326,6081.64
-0.031,5707.06
0.0226,6020.94
0.0011,5893.07
0.0019,5897.62
-0.0526,5584.94
-0.0474,5614.29
0.0136,5967.22
-0.0588,5550.27
-0.0423,5643.01
0.0379,6113.82
-0.0286,5720.43
0.0313,6073.59
0.0522,6202.12
0.0042,5911.47
-0.0032,5867.55
-0.0314,5704.47
0.0264,6044.15
0.0642,6276.96
0.0192,6000.65
0.0019,5897.89
0.0691,6307.93
-0.1084,5281.83
0.0302,6067.22
0.0442,6152.58
-0.024,5747.01
-0.0041,5862.29
0.0306,6069.59
-0.0739,5467.09
0.0516,6198.04
0.0394,6123.08
0.0425,6142.01
0.0216,6014.92
-0.0063,5849.7
-0.0168,5788.75
0.0708,6318.18
0.0202,6006.56
-0.0257,5737.08
0.093,6460.09
-0.0477,5612.53
0.0401,6127.53
-0.0209,5764.71
0.0162,5982.77
-0.0004,5884.43
-0.0399,5656.17
-0.0225,5755.68
0.0121,5958.12
-0.0264,5733.23
0.0117,5956.1
0.0075,5931.04
-0.0206,5766.41
0.0818,6388.37
-0.0481,5610.23
0.0143,5971.04
-0.0661,5510.11
-0.0152,5797.5
0.0387,6119.06
0.0164,5983.63
-0.0305,5709.97
-0.0069,5845.93
-0.0488,5606.19
0.0514,6197.22
-0.0138,5805.64
-0.0571,5559.95
-0.0321,5700.31
-0.0393,5659.68
-0.1071,5288.49
0.0397,6124.76
-0.0617,5534.43
0.0054,5918.41
0.001,5892.21
-0.0606,5540.35
0.0121,5958.01
0.051,6194.68
-0.0355,5681.46
0.088,6427.76
0.0096,5943.12
0.0265,6044.54
0.0819,6388.92
0.0136,5966.92
0.0597,6248.5
-0.0476,5612.75
0.0071,5928.49
-0.0753,5459.3
0.0107,5949.62
0.021,6011.77
-0.0082,5838.65
0.0105,5948.84
-0.0039,5863.77
0.0067,5926.35
0.0134,5965.66
-0.0737,5468.33
0.0076,5931.64
0.0039,5909.81
0.0399,6126.08
0.0331,6084.74
0.0425,6142.31
-0.0583,5553.19
-0.0258,5736.66
-0.0299,5713.2
-0.0398,5657.08
-0.0077,5841.17
0.0268,6046.27
-0.0144,5802.16
-0.042,5644.62
0.0442,6152.64
-0.017,5787.55
-0.0523,5586.84
0.011,5951.37
0.0093,5941.3
0.0224,6020.11
0.0351,6096.74
-0.0626,5529.1
-0.0258,5736.73
-0.0432,5637.45
0.0462,6164.77
-0.0337,5691.26
-0.0456,5624.14
0.0331,6084.37
-0.003,5868.77
0.0633,6271.02
-0.0508,5594.86
0.0425,6142.1
-0.0609,5538.72
-0.0737,5468.29
-0.0512,5592.71
-0.0261,5734.71
-0.0124,5814.29
0.0356,6099.92
0.0043,5911.67
-0.08,5434.24
-0.043,5638.59
-0.0347,5686.0
-0.0225,5755.45
0.0384,6117.2
0.0463,6165.75
-0.0884,5388.37
0.0032,5905.51
0.0605,6253.63
-0.1314,5161.7
0.044,6151.48
-0.0377,5668.93
-0.0681,5499.16
0.0448,6156.39
0.0046,5913.42
-0.0763,5454.24
0.0591,6244.85
-0.0342,5688.38
0.0127,5961.52
-0.0168,5788.37
0.0205,6008.76
0.0779,6363.42
0.0306,6069.7
-0.039,5661.27
0.0269,6047.34
-0.0967,5344.17
0.0161,5981.94
0.0628,6268.13
0.0743,6340.34
-0.035,5684.02
-0.0453,5626.03
-0.0111,5821.34
0.018,5993.58
-0.114,5252.45
0.0416,6136.5
-0.0265,5732.86
-0.0247,5742.83
-0.0339,5690.24
0.0066,5925.34
-0.013,5810.54
0.0339,6089.48
0.0205,6008.46
-0.0444,5630.92
0.0164,5983.78
0.0098,5944.71
0.0013,5894.48
-0.0293,5716.8
0.0589,6243.77
0.0097,5943.75
0.0236,6027.1
-0.0007,5882.42
-0.0825,5420.51
0.0587,6242.25
0.0681,6301.4
-0.0562,5565.1
0.0195,6002.55
-0.014,5804.64
-0.0652,5514.85
0.0354,6098.59
0.0551,6219.89
-0.0306,5709.13
0.003,5903.95
-0.0047,5858.75
-0.0332,5694.5
-0.0167,5788.96
-0.0128,5811.87
-0.0187,5777.4
0.0514,6197.28
-0.0365,5675.48
-0.0272,5728.57
0.0198,6004.17
0.0185,5996.53
-0.0592,5548.16
0.0175,5990.5
-0.0434,5636.33
0.0014,5894.75
-0.0685,5496.94
-0.0027,5870.47
-0.0182,5780.45
0.0391,6121.51
-0.0066,5847.99
0.0123,5959.25
0.0597,6248.72
-0.0646,5518.35
0.0198,6004.0
-0.0203,5768.33
-0.0258,5736.68
-0.0187,5777.74
-0.0362,5677.47
-0.0177,5783.36
-0.0344,5687.46
-0.0842,5410.96
0.0715,6322.84
0.0547,6217.22
-0.0284,5721.83
0.0201,6005.91
0.0225,6020.32
0.0152,5976.73
0.0217,6015.45
0.0795,6373.83
0.0168,5986.44
-0.0239,5747.6
-0.0185,5778.73
0.0646,6279.31
0.0543,6215.33
0.0217,6015.6
-0.0127,5812.48
-0.0956,5349.96
-0.0516,5590.34
0.048,6175.78
-0.0776,5446.84
0.0092,5941.24
-0.0086,5836.43
-0.0055,5854.02
0.0298,6064.41
0.0015,5895.13
0.0065,5924.99
-0.0185,5778.59
-0.07,5488.44
0.003,5904.33
-0.0318,5702.14
0.0354,6098.62
-0.0054,5854.86
0.0288,6058.74
-0.0506,5596.24
-0.0334,5693.42
0.0504,6190.76
-0.056,5566.1
0.0466,6167.37
0.0555,6222.22
-0.0121,5815.47
-0.0057,5852.81
-0.0764,5453.42
0.0283,6055.58
-0.0999,5326.86
-0.0211,5763.52
0.0247,6033.5
-0.0745,5464.08
0.0654,6284.63
0.0232,6024.64
-0.0107,5824.0
-0.0642,5520.54
-0.0131,5809.78
-0.0394,5659.37
0.0005,5889.39
0.0442,6152.68
0.0468,6168.35
0.0308,6070.76
0.0476,6173.64
0.001,5892.48
0.0082,5935.2
0.0025,5901.46
0.0104,5948.15
-0.0355,5681.03
0.0056,5919.5
0.0151,5976.3
-0.0775,5447.57
0.0379,6114.02
-0.0455,5624.93
0.0129,5962.77
-0.0243,5745.25
0.0575,6235.16
0.0071,5928.74
0.0392,6121.81
-0.0215,5761.25
-0.003,5868.63
-0.0729,5472.52
-0.0637,5523.0
-0.0656,5512.55
-0.0164,5790.94
0.0308,6070.8
0.0425,6142.27
-0.0396,5658.13
-0.0463,5620.33
-0.0005,5883.71
-0.0483,5609.25
0.0588,6242.89
-0.0321,5700.49
-0.0231,5752.34
-0.0648,5517.37
0.0835,6399.4
-0.053,5582.86
-0.0499,5599.93
0.0234,6025.64
-0.0427,5640.76
0.0721,6326.84
0.0037,5908.59
-0.0219,5759.3
-0.0145,5801.8
-0.0141,5804.33
-0.0207,5765.8
-0.0471,5615.86
-0.0184,5779.38
-0.0616,5534.73
-0.0792,5438.21
0.0372,6109.73
-0.0713,5481.46
0.0029,5903.56
0.0414,6135.09
0.0211,6011.87
-0.0283,5722.51
-0.0029,5869.22
0.0146,5973.26
0.0506,6192.29
0.0008,5891.24
0.0246,6033.06
-0.0176,5783.67
-0.0561,5565.31
-0.0051,5856.64
-0.0128,5811.89
-0.031,5706.79
0.0312,6073.01
-0.0066,5847.89
0.0173,5989.0
0.0254,6037.82
-0.0523,5586.65
0.0681,6301.37
-0.0217,5760.47
0.0702,6314.53
-0.0813,5426.73
-0.0765,5453.02
-0.0285,5720.89
-0.0356,5680.86
0.0083,5935.32
0.0224,6019.67
-0.0483,5608.77
0.0405,6129.69
0.0388,6119.31
0.0125,5960.47
0.0686,6304.74
-0.0406,5652.36
0.0129,5962.73
-0.0066,5847.93
-0.0193,5773.97
-0.0241,5746.31
-0.0499,5600.02
-0.0113,5820.43
0.0079,5933.2
-0.0041,5862.66
0.0326,6081.46
-0.0571,5559.83
0.0094,5942.17
-0.0787,5440.95
-0.0179,5782.37
0.008,5933.7
-0.0386,5663.49
-0.0532,5581.42
0.0316,6075.84
-0.0141,5804.07
0.0378,6113.14
0.0122,5958.9
-0.0482,5609.73
-0.0154,5796.57
-0.016,5793.05
0.0384,6116.89
0.0561,6226.19
-0.0167,5788.9
0.0489,6181.86
0.0166,5985.37
-0.021,5764.34
0.0509,6193.7
-0.0152,5797.54
0.0636,6273.06
0.0535,6209.77
0.0557,6223.85
-0.0202,5768.6
-0.0289,5718.9
0.0054,5918.58
-0.0531,5582.4
-0.0394,5658.89
-0.05,5599.3
0.0068,5926.55
-0.0345,5687.1
0.0215,6014.45
0.0544,6215.92
0.0029,5903.87
0.0304,6068.03
-0.0034,5866.36
-0.0192,5774.34
0.0274,6049.92
-0.0487,5606.66
0.0232,6024.73
0.0584,6240.39
-0.0352,5682.92
-0.0153,5797.06
-0.0234,5750.35
-0.0406,5652.6
0.0231,6024.27
0.0111,5952.39
0.0642,6276.67
-0.0075,5842.29
0.0029,5903.81
0.0017,5896.69
-0.0212,5762.99
0.0421,6139.81
0.0132,5964.65
-0.0194,5773.35
-0.003,5869.18
0.0371,6109.26
0.0197,6003.71
-0.0482,5609.37
-0.0866,5398.39
0.0233,6025.48
-0.0151,5798.55
0.0084,5936.38
0.0191,6000.14
0.0543,6214.92
-0.0476,5612.99
0.0024,5900.57
-0.0527,5584.33
-0.0551,5570.78
0.0062,5923.04
0.0474,6172.43
0.0268,6046.4
-0.1222,5209.62
0.014,5969.27
0.0417,6137.37
-0.001,5880.7
0.0334,6086.2
-0.0285,5721.34
0.0421,6139.5
-0.0664,5508.47
0.0494,6184.91
0.0023,5900.28
0.051,6194.76
0.0049,5915.61
-0.0551,5570.85
-0.0213,5762.46
0.0075,5930.95
-0.0298,5713.96
-0.0311,5706.41
-0.009,5833.87
-0.051,5594.0
0.0226,6021.09
-0.0279,5724.45
0.0812,6384.27
-0.0868,5397.2
-0.0063,5849.71
-0.0231,5752.26
-0.0372,5671.72
0.0095,5942.77
0.0095,5942.55
-0.0204,5767.62
-0.0625,5529.8
0.0153,5977.57
-0.0403,5654.18
0.0202,6006.78
0.0192,6000.77
-0.0573,5558.92
-0.0076,5841.87
-0.0435,5635.82
-0.0572,5559.4
0.0159,5981.05
0.0546,6216.59
-0.0099,5828.58
0.0447,6155.79
0.0633,6270.93
0.0071,5928.41
0.0516,6198.28
0.0068,5926.59
-0.0015,5877.53
-0.0135,5807.52
-0.1097,5275.09
-0.0186,5778.29
-0.0638,5522.88
-0.0071,5844.9
-0.0203,5768.16
-0.0006,5883.05
0.0438,6150.08
0.0538,6212.09
0.0307,6069.97
-0.0419,5644.84
-0.0174,5785.17
0.0592,6245.82
-0.0376,5669.48
-0.0099,5828.6
0.0585,6241.27
-0.0572,5559.45
0.0115,5954.72
0.0087,5938.1
0.008,5933.75
-0.0377,5668.93
-0.0287,5720.18
0.0042,5911.24
0.0115,5954.84
0.0078,5932.38
0.0706,6316.94
0.0278,6052.53
-0.0705,5485.72
0.0204,6008.1
-0.0422,5643.08
0.0049,5915.41
0.0348,6095.3
0.0762,6352.34
-0.0174,5784.75
0.0141,5970.39
-0.0166,5789.49
0.0151,5975.9
-0.0384,5665.0
-0.0207,5766.09
-0.0078,5840.93
-0.0515,5591.1
-0.0783,5443.15
0.0127,5961.72
-0.0923,5367.41
-0.0156,5795.53
0.0428,6144.15
0.0356,6100.18
0.0233,6025.02
-0.0044,5860.44
-0.0305,5709.47
-0.0322,5699.89
-0.0006,5883.06
-0.0678,5500.84
0.0022,5899.65
-0.0497,5600.88
-0.0316,5703.16
-0.0057,5852.98
-0.0105,5825.03
0.0755,6347.96
-0.0444,5631.11
-0.0294,5716.27
0.0166,5984.8
0.0308,6070.7
0.0028,5903.09
0.0654,6284.12
-0.0251,5740.91
0.012,5957.37
-0.0439,5633.67
0.0118,5956.26
0.017,5987.34
0.0502,6189.77
0.0535,6210.35
-0.0598,5545.1
0.0107,5949.76
0.058,6237.79
-0.0392,5660.08
-0.0345,5686.86
-0.0002,5885.51
-0.0293,5716.43
0.0689,6306.59
0.0196,6003.07
-0.039,5661.36
0.0053,5917.79
-0.0163,5791.18
-0.0329,5696.15
0.0356,6099.97
-0.0335,5692.79
-0.0169,5787.7
-0.0088,5834.75
0.0605,6253.85
0.0379,6113.67
0.0543,6215.06
-0.0128,5811.97
0.0274,6050.05
0.0152,5976.96
0.0003,5888.48
-0.0312,5705.79
0.0003,5888.12
-0.0575,5557.42
-0.0369,5673.34
0.0355,6099.08
0.0394,6122.95
-0.0576,5556.93
0.0202,6006.89
-0.0425,5641.79
0.0105,5948.96
-0.0506,5596.18
-0.0274,5727.73
-0.0603,5542.13
-0.0208,5765.38
-0.0202,5768.83
-0.0164,5790.93
-0.0114,5819.97
-0.0163,5791.53
0.0169,5986.98
0.0502,6189.53
-0.0063,5849.5
-0.0237,5748.43
0.0244,6032.11
-0.0591,5548.52
-0.0745,5464.06
0.0146,5973.39
-0.0028,5869.82
-0.055,5571.78
0.0327,6082.24
0.0337,6088.23
-0.0692,5493.15
-0.0352,5682.75
0.0653,6283.58
0.0183,5995.39
-0.0479,5611.46
0.0099,5945.07
0.0112,5952.99
0.0134,5966.01
0.0184,5996.12
-0.0033,5867.33
0.024,6029.33
0.046,6163.88
0.0015,5895.55
-0.0274,5727.59
0.0162,5982.63
-0.0503,5597.95
-0.0591,5548.88
0.0306,6069.28
0.013,5963.32
-0.0174,5785.01
-0.0028,5870.08
-0.028,5724.07
0.0357,6100.57
-0.0303,5710.86
0.0432,6146.71
-0.0171,5786.8
0.0248,6034.12
-0.0862,5400.44
0.0544,6215.95
-0.0615,5535.57
-0.0288,5719.19
-0.0344,5687.75
-0.0533,5580.87
-0.0439,5633.95
0.0003,5888.05
-0.0249,5741.76
-0.03,5712.84
0.0523,6202.38
-0.0067,5847.19
0.0345,6093.46
0.0193,6001.51
0.0045,5912.84
-0.035,5684.11
0.0937,6464.48
0.0602,6251.8
0.0232,6024.57
0.011,5951.58
-0.0372,5671.61
-0.0133,5808.84
0.0478,6174.94
-0.0103,5826.13
-0.0466,5618.47
-0.0285,5720.99
0.01,5945.42
0.0026,5902.15
-0.0122,5814.89
0.0647,6280.01
0.0283,6055.64
-0.0099,5828.53
-0.0557,5567.88
0.0386,6118.36
-0.0441,5632.61
0.0177,5991.79
-0.0672,5503.7
-0.0096,5830.14
-0.0121,5815.52
-0.0439,5633.88
-0.018,5781.54
-0.0788,5440.36
-0.0129,5811.11
-0.0345,5686.84
-0.0017,5876.42
-0.0003,5884.93
0.003,5904.43
0.0509,6193.74
-0.0011,5879.92
0.0034,5906.71
0.0093,5941.34
0.0011,5893.06
-0.0644,5519.59
0.0254,6037.71
-0.0095,5830.75
0.0009,5891.88
0.0937,6464.55
0.0297,6063.85
0.0801,6377.3
0.1051,6538.66
0.0139,5968.99
-0.0199,5770.29
-0.0158,5794.54
0.0112,5952.79
-0.02,5770.08
0.0204,6007.9
0.0014,5894.52
0.0139,5968.71
-0.0687,5495.47
0.0686,6304.37
0.0098,5944.76
-0.0899,5380.56
0.0146,5973.04
0.0038,5909.17
0.0396,6124.42
-0.0283,5722.04
-0.0448,5628.69
-0.0523,5586.51
0.0482,6177.28
0.0213,6013.3
0.0362,6103.64
-0.0288,5719.21
-0.0073,5843.6
-0.0745,5463.74
0.0356,6100.07
0.0274,6050.18
0.0168,5986.15
-0.0754,5458.98
-0.0264,5733.15
-0.0274,5727.32
-0.0199,5770.38
-0.0094,5831.31
-0.0511,5593.22
0.0046,5913.87
0.085,6408.74
-0.0049,5857.5
0.0641,6276.27
-0.044,5633.04
-0.0159,5793.45
0.0632,6270.44
0.0295,6062.54
0.018,5993.55
0.0031,5904.65
-0.0028,5870.32
-0.013,5810.52
0.062,6263.37
-0.0156,5795.49
-0.0358,5679.37
-0.0162,5792.2
-0.0658,5511.83
-0.0257,5736.98
-0.0043,5861.4
-0.0316,5703.66
0.0105,5948.4
0.0028,5902.98
0.0371,6109.17
-0.0182,5780.11
-0.0191,5775.43
-0.022,5758.7
0.0125,5960.58
0.0358,6101.03
-0.0024,5872.39
-0.0564,5563.61
0.0816,6387.07
0.0773,6359.9
0.0425,6142.11
0.0748,6344.0
0.0397,6124.8
-0.007,5845.68
-0.0223,5756.6
-0.0298,5713.54
0.059,6244.09
0.0794,6372.93
-0.0025,5871.96
0.0579,6237.36
0.0102,5946.66
-0.0296,5714.67
-0.0635,5524.59
-0.0046,5859.76
-0.0194,5773.45
0.0637,6273.64
0.0267,6046.03
-0.0099,5828.61
0.0453,6159.24
-0.0945,5355.67
-0.0055,5854.27
0.0108,5950.18
-0.0473,5614.48
0.0405,6129.95
-0.0288,5719.69
-0.0301,5711.87
-0.0584,5552.86
0.0735,6335.62
0.0592,6245.63
-0.0598,5544.69
0.0022,5899.3
-0.0008,5881.99
0.0096,5943.46
-0.0012,5879.55
-0.0627,5528.66
-0.0339,5690.14
-0.0362,5677.55
0.0236,6026.98
-0.0167,5789.0
-0.0113,5820.5
-0.0753,5459.6
-0.0472,5615.4
0.0617,6261.1
0.0639,6275.11
0.0187,5997.89
0.0656,6285.44
-0.0438,5634.56
0.0163,5983.34
0.051,6194.43
0.0204,6008.1
-0.0599,5544.27
-0.0858,5402.39
-0.0627,5528.94
0.059,6244.37
0.0725,6329.02
-0.0279,5724.57
0.026,6041.66
-0.0189,5776.2
-0.0141,5804.06
0.0278,6052.44
0.0049,5915.34
-0.038,5666.8
-0.0178,5782.64
0.0121,5958.12
0.0013,5894.45
0.0275,6050.92
-0.0406,5652.07
0.0441,6151.77
-0.0357,5679.85
-0.013,5810.58
-0.0411,5649.31
-0.021,5764.17
0.0165,5984.21
-0.0011,5880.17
0.0006,5890.3
-0.0449,5627.98
-0.0102,5826.84
-0.0916,5371.51
