Date,Store ID,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,PriceCluster
22-08-24,K001,South,312,212,172,245.39,155.54,20,Snowy,0,157.71,Spring,0
22-08-24,K002,West,295,195,202,183.96,113.15,0,Rainy,0,116.89,Autumn,1
22-08-24,K003,East,344,244,226,321.84,144.29,15,Cloudy,0,142.21,Summer,1
22-08-24,K004,South,359,259,243,275.36,137.48,20,Sunny,0,145.62,Autumn,1
22-08-24,K005,East,302,202,177,129.39,148.32,15,Rainy,1,147.7,Summer,1
23-08-24,K001,South,382,282,159,130.12,171.46,15,Cloudy,0,175.51,Autumn,0
23-08-24,K002,West,369,269,244,166.47,137.09,5,Sunny,1,139.07,Summer,1
23-08-24,K003,North,285,185,154,420.8,154.15,20,Sunny,1,151.57,Autumn,0
23-08-24,K004,North,388,288,246,148.68,128.81,15,Rainy,0,130.69,Summer,1
23-08-24,K005,North,362,262,165,306.89,142.08,15,Snowy,0,138.75,Spring,1
24-08-24,K001,East,305,205,163,354.95,178.3,15,Snowy,0,179.57,Winter,0
24-08-24,K002,South,314,214,235,168.64,124.55,0,Rainy,1,121.84,Winter,1
24-08-24,K003,South,368,268,149,192.6,176.58,0,Snowy,0,171.59,Autumn,2
24-08-24,K004,South,345,245,235,157.09,124.32,15,Cloudy,1,126.6,Summer,1
24-08-24,K005,North,333,233,154,114.06,135.77,20,Snowy,0,126.22,Summer,1
25-08-24,K001,East,365,265,165,458.08,153.49,0,Sunny,0,152.81,Spring,2
25-08-24,K002,North,381,281,184,583.8,196.41,15,Cloudy,1,193.27,Autumn,0
25-08-24,K003,South,325,225,173,335.57,159.17,15,Cloudy,1,156.66,Autumn,0
25-08-24,K004,East,306,206,157,232.0,196.65,0,Cloudy,0,198.95,Autumn,2
25-08-24,K005,North,362,262,292,205.39,128.8,0,Snowy,1,132.51,Autumn,1
26-08-24,K001,South,352,252,134,248.37,133.69,5,Sunny,0,135.04,Winter,1
26-08-24,K002,West,329,229,203,181.09,153.44,15,Rainy,0,153.4,Winter,0
26-08-24,K003,South,360,260,284,321.94,196.98,15,Cloudy,1,193.4,Winter,0
26-08-24,K004,South,276,176,220,186.88,147.2,15,Snowy,1,152.09,Spring,1
26-08-24,K005,East,396,296,155,362.29,189.76,15,Cloudy,1,187.48,Winter,0
27-08-24,K001,North,350,250,289,303.45,124.38,0,Snowy,0,122.3,Summer,1
27-08-24,K002,West,300,200,281,274.64,123.28,20,Snowy,0,123.98,Winter,1
27-08-24,K003,South,309,209,165,497.86,191.93,15,Rainy,0,196.04,Winter,0
27-08-24,K004,North,288,188,148,371.22,119.38,0,Rainy,1,119.21,Spring,1
27-08-24,K005,East,323,223,276,195.76,177.3,0,Sunny,1,178.59,Winter,2
28-08-24,K001,North,302,202,209,294.14,194.51,15,Sunny,0,195.96,Spring,0
28-08-24,K002,East,299,199,268,535.83,151.03,5,Cloudy,0,154.3,Autumn,2
28-08-24,K003,North,271,171,203,196.89,198.0,15,Rainy,1,197.71,Spring,0
28-08-24,K004,North,288,188,277,551.37,166.11,5,Cloudy,0,168.55,Summer,2
28-08-24,K005,South,334,234,145,141.24,164.85,0,Sunny,0,161.1,Winter,2
29-08-24,K001,West,387,287,263,94.5,139.32,5,Rainy,0,145.58,Spring,1
29-08-24,K002,West,388,288,205,190.11,187.56,15,Sunny,1,183.26,Spring,0
29-08-24,K003,West,365,265,168,99.67,120.77,0,Cloudy,1,124.19,Autumn,1
29-08-24,K004,West,379,279,133,122.39,182.78,0,Snowy,0,179.58,Summer,2
29-08-24,K005,West,297,197,128,116.63,163.18,5,Cloudy,0,165.02,Spring,2
30-08-24,K001,West,383,283,230,177.61,119.32,15,Sunny,1,119.45,Winter,1
30-08-24,K002,West,378,278,239,174.53,113.33,20,Sunny,0,116.71,Spring,1
30-08-24,K003,West,357,257,209,286.38,155.75,15,Sunny,0,151.83,Summer,0
30-08-24,K004,East,355,255,203,113.04,183.41,15,Snowy,1,183.81,Summer,0
30-08-24,K005,West,389,289,153,141.23,127.17,15,Snowy,1,126.12,Summer,1
01-09-24,K001,South,310,210,286,180.28,136.14,5,Snowy,0,135.11,Autumn,1
01-09-24,K002,South,300,200,269,351.19,128.69,0,Sunny,1,135.62,Winter,1
01-09-24,K003,South,270,170,145,118.28,196.27,15,Rainy,0,199.88,Spring,0
01-09-24,K004,North,376,276,135,280.52,151.4,5,Snowy,0,147.53,Spring,2
01-09-24,K005,East,346,246,154,308.38,120.4,15,Rainy,1,121.02,Autumn,1
02-09-24,K001,East,376,276,237,156.44,136.75,15,Sunny,0,132.87,Winter,1
02-09-24,K002,South,362,262,291,213.48,175.35,15,Cloudy,0,177.17,Winter,0
02-09-24,K003,East,350,250,174,135.08,122.75,20,Cloudy,0,119.47,Winter,1
02-09-24,K004,West,395,295,148,235.16,115.64,0,Snowy,0,116.13,Spring,1
02-09-24,K005,East,358,258,230,277.59,159.46,20,Cloudy,1,154.58,Summer,0
03-09-24,K001,East,296,196,214,167.44,188.6,15,Snowy,0,187.85,Summer,0
03-09-24,K002,East,309,209,193,112.38,155.13,0,Cloudy,0,157.65,Winter,2
03-09-24,K003,South,285,185,215,189.14,171.22,15,Snowy,0,172.97,Summer,0
03-09-24,K004,North,316,216,289,167.24,146.26,20,Rainy,0,149.39,Autumn,1
03-09-24,K005,South,370,270,189,111.68,198.89,5,Snowy,1,199.15,Spring,2
04-09-24,K001,East,393,293,196,151.7,187.97,20,Cloudy,1,183.49,Autumn,0
04-09-24,K002,West,335,235,134,262.72,197.51,20,Snowy,1,196.2,Autumn,0
04-09-24,K003,East,388,288,205,151.33,188.04,0,Rainy,0,191.08,Autumn,2
04-09-24,K004,South,349,249,271,384.72,153.38,20,Sunny,1,154.19,Summer,0
04-09-24,K005,West,340,240,141,157.15,113.36,5,Sunny,0,117.39,Spring,1
05-09-24,K001,West,389,289,207,130.09,146.34,5,Cloudy,0,142.2,Winter,1
05-09-24,K002,East,382,282,141,375.14,162.07,15,Sunny,0,165.32,Autumn,0
05-09-24,K003,West,399,299,298,158.22,158.42,15,Cloudy,0,159.37,Winter,0
05-09-24,K004,East,357,257,233,389.3,185.8,0,Cloudy,0,187.35,Winter,2
05-09-24,K005,East,346,246,183,481.86,147.49,20,Snowy,1,151.15,Summer,0
06-09-24,K001,East,399,299,243,227.96,154.62,0,Rainy,1,153.34,Summer,2
06-09-24,K002,South,340,240,218,224.55,161.79,0,Sunny,1,159.49,Winter,2
06-09-24,K003,South,347,247,178,201.73,183.75,20,Snowy,1,183.86,Autumn,0
06-09-24,K004,East,295,195,214,122.18,132.38,0,Cloudy,0,135.65,Spring,1
06-09-24,K005,East,274,174,173,193.1,134.3,15,Cloudy,1,135.01,Spring,1
07-09-24,K001,West,335,235,152,477.13,138.18,20,Snowy,1,139.0,Spring,1
07-09-24,K002,East,282,182,181,146.05,162.14,20,Rainy,1,161.93,Spring,0
07-09-24,K003,South,353,253,199,209.96,193.01,15,Snowy,0,195.98,Summer,0
07-09-24,K004,North,379,279,239,474.26,161.79,5,Rainy,1,159.73,Autumn,2
07-09-24,K005,North,305,205,236,188.8,159.19,15,Rainy,0,159.76,Summer,0
08-09-24,K001,East,270,170,189,130.97,175.26,0,Rainy,1,175.01,Summer,2
08-09-24,K002,South,359,259,247,183.74,152.9,5,Snowy,0,151.78,Summer,2
08-09-24,K003,East,338,238,136,92.67,117.39,15,Cloudy,0,116.64,Autumn,1
08-09-24,K004,East,293,193,180,573.95,173.02,20,Sunny,1,175.57,Autumn,0
08-09-24,K005,North,274,174,217,204.16,146.55,20,Sunny,0,151.5,Spring,0
09-09-24,K001,West,392,292,129,222.33,119.24,20,Sunny,0,117.48,Summer,1
09-09-24,K002,East,386,286,194,159.44,115.34,0,Cloudy,0,114.57,Spring,1
09-09-24,K003,North,316,216,276,134.58,129.67,0,Snowy,1,134.08,Winter,1
09-09-24,K004,South,329,229,180,473.03,137.23,20,Rainy,0,137.71,Spring,1
09-09-24,K005,West,396,296,291,134.28,195.36,20,Snowy,1,191.17,Summer,0
11-09-24,K001,East,369,269,220,208.93,132.0,20,Sunny,0,133.07,Winter,1
11-09-24,K002,West,304,204,203,171.8,162.52,20,Rainy,0,167.11,Winter,0
11-09-24,K003,West,390,290,291,344.54,138.43,20,Rainy,1,135.93,Spring,1
11-09-24,K004,West,319,219,289,262.58,185.55,15,Snowy,1,183.47,Summer,0
11-09-24,K005,South,303,203,272,335.95,164.65,0,Snowy,0,168.94,Spring,2
11-09-24,K001,East,312,212,217,164.19,141.79,15,Sunny,0,146.17,Summer,1
11-09-24,K002,North,281,181,267,151.45,145.52,15,Rainy,1,141.84,Autumn,1
11-09-24,K003,West,284,184,149,243.26,127.51,20,Cloudy,0,127.3,Summer,1
11-09-24,K004,South,313,213,165,299.91,148.1,15,Snowy,0,155.2,Spring,0
11-09-24,K005,East,284,184,268,427.28,165.17,20,Snowy,1,167.5,Spring,0
11-09-24,K001,West,286,186,147,124.57,187.1,15,Cloudy,0,184.85,Summer,0
11-09-24,K002,East,366,266,355,175.07,149.12,15,Cloudy,1,144.95,Autumn,1
11-09-24,K003,South,394,294,120,135.3,197.35,5,Cloudy,0,198.27,Autumn,2
11-09-24,K004,North,396,296,216,392.32,185.78,0,Sunny,0,188.66,Autumn,2
11-09-24,K005,West,381,281,263,451.06,188.13,5,Sunny,1,185.38,Autumn,2
12-09-24,K001,South,331,231,132,153.87,136.53,5,Snowy,1,137.52,Summer,1
12-09-24,K002,West,370,270,205,383.2,165.9,15,Cloudy,1,168.18,Spring,0
12-09-24,K003,West,329,229,205,123.89,179.03,15,Snowy,0,182.33,Winter,0
12-09-24,K004,East,308,208,187,361.08,122.77,0,Cloudy,1,120.79,Summer,1
12-09-24,K005,West,294,194,155,496.98,187.47,5,Snowy,0,185.17,Spring,2
13-09-24,K001,North,353,253,182,215.4,122.92,5,Sunny,1,127.82,Autumn,1
13-09-24,K002,West,307,207,249,304.52,120.19,20,Snowy,0,124.61,Summer,1
13-09-24,K003,South,359,259,219,299.29,190.98,15,Rainy,1,190.38,Winter,0
13-09-24,K004,North,317,217,264,261.45,149.65,20,Sunny,1,154.55,Spring,0
13-09-24,K005,South,281,181,120,297.33,195.23,15,Rainy,0,192.67,Winter,0
14-09-24,K001,East,277,177,187,153.36,143.07,0,Snowy,1,145.52,Summer,2
14-09-24,K002,West,342,242,171,209.2,113.98,5,Sunny,0,118.82,Winter,1
14-09-24,K003,North,298,198,216,335.74,191.65,20,Snowy,1,192.22,Autumn,0
14-09-24,K004,West,284,184,262,445.58,119.76,5,Snowy,0,121.32,Winter,1
14-09-24,K005,South,293,193,138,339.55,156.53,0,Cloudy,1,152.14,Summer,2
16-09-24,K001,East,396,296,203,228.02,129.46,15,Rainy,1,127.74,Autumn,1
16-09-24,K002,North,304,204,273,206.78,171.5,5,Cloudy,0,174.94,Winter,2
16-09-24,K003,South,328,228,133,178.85,126.24,15,Cloudy,0,128.2,Autumn,1
16-09-24,K004,East,271,171,239,306.94,115.41,20,Cloudy,1,113.46,Spring,1
16-09-24,K005,East,294,194,120,557.42,122.81,15,Sunny,1,120.61,Summer,1
17-09-24,K001,North,399,299,134,239.62,164.34,15,Sunny,1,164.26,Winter,0
17-09-24,K002,South,300,200,168,211.02,145.65,5,Snowy,1,136.57,Summer,1
17-09-24,K003,West,359,259,264,202.47,189.21,15,Cloudy,1,190.94,Winter,0
17-09-24,K004,East,371,271,175,114.89,123.36,5,Cloudy,0,124.73,Summer,1
17-09-24,K005,South,371,271,224,477.71,192.68,20,Snowy,0,195.55,Summer,0
18-09-24,K001,North,369,269,243,366.51,135.2,15,Sunny,1,134.48,Winter,1
18-09-24,K002,South,341,241,221,456.73,134.71,15,Rainy,1,134.65,Spring,1
18-09-24,K003,East,344,244,135,146.22,156.01,15,Snowy,0,153.45,Winter,0
18-09-24,K004,South,350,250,236,320.68,129.64,20,Sunny,1,130.96,Spring,1
18-09-24,K005,West,317,217,182,358.96,161.6,5,Snowy,1,157.47,Spring,2
19-09-24,K001,East,382,282,232,166.92,141.49,5,Sunny,0,136.75,Winter,1
19-09-24,K002,South,349,249,172,205.76,165.97,15,Rainy,0,158.06,Autumn,0
19-09-24,K003,North,351,251,246,168.2,162.52,15,Rainy,1,167.5,Summer,0
19-09-24,K004,North,382,282,229,417.6,142.74,0,Cloudy,1,146.35,Winter,2
19-09-24,K005,East,312,212,274,202.52,138.8,5,Sunny,0,145.57,Spring,1
20-09-24,K001,East,397,297,183,204.53,187.21,15,Rainy,0,185.22,Summer,0
20-09-24,K002,East,299,199,287,294.39,191.26,5,Snowy,0,192.04,Spring,2
20-09-24,K003,North,275,175,142,183.71,119.79,5,Rainy,0,121.57,Autumn,1
20-09-24,K004,West,316,216,129,304.79,173.92,15,Cloudy,1,171.24,Summer,0
20-09-24,K005,North,290,190,289,296.61,163.23,5,Sunny,1,164.54,Winter,2
20-09-24,K001,East,378,278,163,158.84,156.46,20,Rainy,0,152.82,Autumn,0
20-09-24,K002,East,302,202,198,391.07,119.61,15,Rainy,1,118.19,Winter,1
20-09-24,K003,East,328,228,275,197.09,116.18,5,Snowy,1,119.97,Autumn,1
20-09-24,K004,North,387,287,209,276.68,126.47,15,Cloudy,1,122.81,Winter,1
20-09-24,K005,South,394,294,286,123.52,113.54,5,Rainy,1,111.37,Autumn,1
21-09-24,K001,North,397,297,165,423.66,120.33,5,Cloudy,1,120.39,Winter,1
21-09-24,K002,East,356,256,206,238.14,117.27,5,Cloudy,0,117.93,Summer,1
21-09-24,K003,South,289,189,296,122.32,129.67,15,Snowy,1,126.97,Spring,1
21-09-24,K004,North,309,209,152,126.99,124.56,5,Sunny,1,121.15,Winter,1
21-09-24,K005,South,347,247,162,324.89,156.63,15,Sunny,1,153.47,Autumn,0
22-09-24,K001,South,372,272,249,352.02,188.53,5,Snowy,1,188.1,Spring,2
22-09-24,K002,South,271,171,165,438.35,130.63,15,Cloudy,1,133.94,Winter,1
22-09-24,K003,South,330,230,296,147.96,175.39,5,Snowy,0,172.2,Autumn,2
22-09-24,K004,West,380,280,194,490.71,175.44,5,Cloudy,1,172.03,Summer,2
22-09-24,K005,North,370,270,272,185.57,164.47,15,Snowy,1,162.55,Spring,0
23-09-24,K001,North,328,228,281,389.15,137.12,5,Cloudy,0,134.17,Spring,1
23-09-24,K002,South,285,185,243,146.32,168.39,0,Cloudy,0,172.56,Autumn,2
23-09-24,K003,East,348,248,204,179.12,198.33,5,Rainy,1,198.5,Autumn,2
23-09-24,K004,South,309,209,206,205.18,133.87,15,Rainy,1,130.03,Spring,1
23-09-24,K005,East,318,218,227,393.56,121.54,5,Rainy,0,120.23,Summer,1
24-09-24,K001,East,342,242,158,127.01,135.49,15,Cloudy,1,134.45,Spring,1
24-09-24,K002,North,382,282,168,157.02,116.41,15,Cloudy,0,118.97,Summer,1
24-09-24,K003,West,291,191,265,121.51,188.0,20,Cloudy,0,185.92,Winter,0
24-09-24,K004,East,356,256,129,142.63,184.19,0,Rainy,1,179.54,Spring,2
24-09-24,K005,West,280,180,239,334.65,190.99,0,Sunny,0,187.75,Spring,2
25-09-24,K001,North,339,239,290,180.28,161.24,15,Snowy,1,166.03,Autumn,0
25-09-24,K002,South,328,228,232,228.84,165.2,0,Cloudy,1,165.92,Autumn,2
25-09-24,K003,South,280,180,221,246.69,191.12,15,Rainy,1,195.82,Autumn,0
25-09-24,K004,South,338,238,244,198.52,183.34,15,Snowy,1,184.55,Winter,0
25-09-24,K005,East,359,259,130,265.22,112.41,15,Sunny,1,116.67,Winter,1
26-09-24,K001,West,294,194,247,211.74,168.24,20,Snowy,0,168.29,Winter,0
26-09-24,K002,North,280,180,183,148.91,112.6,5,Snowy,1,117.17,Summer,1
26-09-24,K003,East,318,218,224,323.01,199.47,20,Cloudy,1,198.26,Autumn,0
26-09-24,K004,North,369,269,221,415.88,122.71,15,Snowy,0,121.57,Spring,1
26-09-24,K005,West,362,262,191,355.86,119.37,0,Sunny,0,117.84,Summer,1
27-09-24,K001,West,396,296,173,457.9,146.7,15,Snowy,1,148.19,Winter,1
27-09-24,K002,West,338,238,194,173.79,145.55,5,Snowy,1,148.95,Winter,1
27-09-24,K003,West,390,290,146,156.01,120.44,0,Snowy,1,129.15,Winter,1
27-09-24,K004,North,334,234,136,444.59,167.7,5,Sunny,0,169.56,Winter,2
27-09-24,K005,North,353,253,233,120.21,115.32,0,Sunny,0,115.3,Spring,1
28-09-24,K001,West,377,277,159,329.46,146.88,15,Rainy,1,149.68,Summer,1
28-09-24,K002,South,323,223,249,245.27,117.91,15,Cloudy,1,117.5,Summer,1
28-09-24,K003,West,380,280,162,282.37,120.73,20,Rainy,1,120.68,Winter,1
28-09-24,K004,West,386,286,178,285.5,151.5,15,Rainy,1,155.68,Spring,0
28-09-24,K005,East,383,283,130,268.64,194.84,5,Sunny,0,193.98,Winter,2
29-09-24,K001,West,314,214,280,382.7,193.7,15,Rainy,0,195.03,Autumn,0
29-09-24,K002,West,375,275,180,132.45,163.04,5,Rainy,0,167.13,Winter,2
29-09-24,K003,North,278,178,192,202.59,187.36,20,Cloudy,1,186.46,Winter,0
29-09-24,K004,East,400,300,124,151.84,142.35,15,Sunny,0,137.45,Summer,1
29-09-24,K005,North,342,242,249,213.87,174.32,15,Sunny,1,179.19,Autumn,0
01-11-24,K001,South,384,284,190,135.73,187.49,15,Sunny,0,184.92,Winter,0
01-11-24,K002,North,327,227,355,302.87,165.21,15,Snowy,1,167.53,Autumn,0
01-11-24,K003,South,338,238,267,134.34,145.08,5,Cloudy,1,141.2,Winter,1
01-11-24,K004,South,351,251,222,249.36,158.16,5,Cloudy,1,154.36,Summer,2
01-11-24,K005,North,298,198,201,142.05,148.16,15,Snowy,0,148.27,Spring,1
01-11-24,K001,North,335,235,181,130.36,162.27,5,Rainy,1,166.7,Summer,2
01-11-24,K002,East,398,298,239,220.66,174.4,5,Sunny,0,174.42,Autumn,2
01-11-24,K003,West,372,272,187,453.46,129.74,15,Sunny,1,133.09,Summer,1
01-11-24,K004,South,398,298,265,144.1,117.59,20,Cloudy,0,122.38,Winter,1
01-11-24,K005,North,365,265,265,335.9,165.42,15,Cloudy,0,156.07,Autumn,0
02-11-24,K001,East,380,280,273,134.66,168.08,15,Snowy,0,169.64,Spring,0
02-11-24,K002,West,305,205,265,183.38,178.66,0,Snowy,0,179.67,Summer,2
02-11-24,K003,East,363,263,190,274.17,129.8,5,Cloudy,0,120.93,Summer,1
02-11-24,K004,South,324,224,283,280.42,178.35,0,Sunny,0,180.52,Spring,2
02-11-24,K005,South,345,245,169,120.62,118.41,5,Sunny,0,118.95,Winter,1
02-11-24,K001,West,286,186,223,247.8,175.51,20,Sunny,0,168.81,Summer,0
02-11-24,K002,South,338,238,149,435.15,147.83,15,Sunny,0,146.18,Summer,1
02-11-24,K003,East,290,190,179,187.14,143.39,5,Sunny,0,142.52,Winter,1
02-11-24,K004,West,333,233,169,233.2,172.5,5,Snowy,0,175.64,Winter,2
02-11-24,K005,West,288,188,238,166.79,159.28,5,Rainy,1,162.33,Summer,2
03-11-24,K001,East,324,224,204,320.42,129.16,15,Cloudy,1,129.0,Spring,1
03-11-24,K002,North,349,249,244,411.66,133.74,15,Sunny,1,129.57,Spring,1
03-11-24,K003,East,314,214,223,234.45,199.77,20,Rainy,1,197.36,Winter,0
03-11-24,K004,West,395,295,124,243.33,165.28,20,Snowy,0,159.87,Summer,0
03-11-24,K005,North,296,196,205,167.84,191.88,15,Cloudy,0,189.87,Winter,0
03-11-24,K001,North,347,247,286,248.2,175.65,20,Cloudy,0,173.95,Summer,0
03-11-24,K002,West,272,172,192,271.14,133.41,20,Snowy,0,129.22,Spring,1
03-11-24,K003,East,291,191,248,386.42,126.34,15,Cloudy,0,124.54,Summer,1
03-11-24,K004,East,346,246,276,121.64,156.21,20,Sunny,1,155.39,Winter,0
03-11-24,K005,North,345,245,265,451.99,158.4,15,Rainy,1,161.02,Winter,0
04-11-24,K001,North,327,227,218,194.4,175.97,20,Rainy,0,171.9,Winter,0
04-11-24,K002,South,285,185,245,455.26,173.44,20,Cloudy,0,175.28,Autumn,0
04-11-24,K003,North,294,194,186,321.96,111.24,20,Snowy,1,109.8,Summer,1
04-11-24,K004,East,378,278,276,236.75,182.67,15,Sunny,0,179.18,Summer,0
04-11-24,K005,North,357,257,229,229.1,199.21,20,Snowy,1,198.73,Autumn,0
04-11-24,K001,South,367,267,162,293.64,135.5,15,Cloudy,1,132.96,Winter,1
04-11-24,K002,East,335,235,123,227.47,130.09,15,Sunny,0,133.46,Autumn,1
04-11-24,K003,East,308,208,249,439.72,179.32,5,Rainy,0,175.01,Summer,2
04-11-24,K004,West,352,252,175,135.44,122.58,0,Cloudy,0,127.42,Winter,1
04-11-24,K005,West,281,181,198,205.15,152.73,15,Snowy,1,149.6,Winter,1
05-11-24,K001,West,385,285,169,164.96,112.62,15,Cloudy,0,116.65,Winter,1
05-11-24,K002,North,365,265,224,207.3,112.97,20,Cloudy,1,109.76,Summer,1
05-11-24,K003,East,311,211,202,149.91,120.1,15,Cloudy,0,116.66,Summer,1
05-11-24,K004,North,281,181,248,147.58,135.76,15,Rainy,0,126.81,Winter,1
05-11-24,K005,South,290,190,209,151.68,149.34,0,Sunny,0,151.24,Summer,2
05-11-24,K001,South,382,282,286,137.23,154.3,20,Snowy,1,155.28,Winter,0
05-11-24,K002,South,357,257,192,235.27,113.27,0,Rainy,0,116.7,Spring,1
05-11-24,K003,West,270,170,295,144.62,114.85,15,Rainy,1,112.18,Winter,1
05-11-24,K004,North,375,275,242,269.15,142.4,15,Cloudy,1,141.64,Winter,1
05-11-24,K005,East,322,222,275,220.03,134.88,20,Snowy,0,135.51,Autumn,1
06-11-24,K001,South,387,287,279,520.93,178.57,15,Cloudy,0,174.52,Autumn,0
06-11-24,K002,East,336,236,299,165.09,133.88,5,Snowy,1,135.77,Summer,1
06-11-24,K003,North,399,299,265,268.83,169.45,20,Rainy,0,169.2,Summer,0
06-11-24,K004,South,350,250,263,166.56,161.61,5,Rainy,1,165.91,Spring,2
06-11-24,K005,East,376,276,217,133.18,113.89,5,Rainy,0,111.83,Summer,1
06-11-24,K001,South,325,225,202,161.46,139.85,0,Cloudy,0,142.19,Autumn,2
06-11-24,K002,North,322,222,211,203.54,147.88,15,Snowy,1,146.57,Spring,1
06-11-24,K003,East,347,247,156,176.32,187.7,20,Rainy,0,184.95,Spring,0
06-11-24,K004,South,365,265,155,148.67,117.06,15,Rainy,1,115.64,Autumn,1
06-11-24,K005,South,317,217,273,208.39,129.07,0,Cloudy,0,127.23,Summer,1
07-11-24,K001,East,343,243,216,114.62,145.85,15,Cloudy,0,142.01,Autumn,1
07-11-24,K002,West,348,248,127,324.43,192.08,15,Cloudy,1,192.39,Winter,0
07-11-24,K003,North,361,261,299,165.7,129.03,0,Rainy,1,129.46,Summer,1
07-11-24,K004,North,332,232,173,205.33,130.45,15,Sunny,0,130.81,Spring,1
07-11-24,K005,South,344,244,181,380.23,171.18,20,Rainy,0,169.48,Spring,0
07-11-24,K001,South,338,238,238,133.84,143.84,15,Rainy,0,146.2,Summer,1
07-11-24,K002,South,372,272,263,151.1,152.02,5,Cloudy,0,154.16,Summer,2
07-11-24,K003,South,271,171,126,496.6,132.08,0,Sunny,1,134.2,Summer,1
07-11-24,K004,West,380,280,159,356.14,186.26,5,Sunny,1,189.96,Summer,2
07-11-24,K005,West,299,199,202,123.84,135.05,15,Rainy,1,129.51,Spring,1
08-11-24,K001,West,353,253,139,121.4,194.18,5,Snowy,1,194.07,Spring,2
08-11-24,K002,West,348,248,205,151.52,132.81,0,Sunny,1,135.46,Summer,1
08-11-24,K003,East,350,250,124,238.92,158.67,20,Rainy,0,162.81,Winter,0
08-11-24,K004,East,356,256,172,159.18,124.1,0,Snowy,0,121.98,Winter,1
08-11-24,K005,West,381,281,183,151.02,165.63,15,Rainy,0,175.43,Autumn,0
08-11-24,K001,West,376,276,265,419.48,114.36,15,Sunny,0,118.63,Spring,1
08-11-24,K002,East,395,295,355,120.9,163.68,0,Snowy,0,165.09,Spring,2
08-11-24,K003,East,300,200,211,143.09,157.89,15,Cloudy,0,159.69,Summer,0
08-11-24,K004,West,336,236,261,172.5,145.07,5,Rainy,1,139.91,Spring,1
08-11-24,K005,West,317,217,178,242.99,161.32,20,Snowy,1,165.32,Autumn,0
09-11-24,K001,West,319,219,265,220.02,120.79,5,Snowy,1,129.43,Autumn,1
09-11-24,K002,North,343,243,244,333.54,127.95,20,Sunny,0,129.78,Spring,1
09-11-24,K003,North,312,212,138,179.55,152.23,5,Rainy,0,147.91,Autumn,2
09-11-24,K004,South,399,299,120,221.26,163.27,0,Snowy,1,168.19,Spring,2
09-11-24,K005,East,319,219,165,190.44,154.18,5,Cloudy,0,153.57,Winter,2
09-11-24,K001,South,387,287,204,194.86,138.46,15,Sunny,1,134.15,Spring,1
09-11-24,K002,East,392,292,172,283.21,148.58,15,Sunny,1,149.03,Winter,1
09-11-24,K003,West,315,215,294,130.2,190.75,5,Cloudy,1,188.65,Winter,2
09-11-24,K004,South,351,251,132,435.5,192.79,5,Cloudy,0,194.66,Autumn,2
09-11-24,K005,East,313,213,168,380.81,185.45,15,Cloudy,0,186.99,Summer,0
11-11-24,K001,East,317,217,245,151.65,197.8,5,Snowy,1,201.37,Autumn,2
11-11-24,K002,East,394,294,145,292.21,111.3,15,Sunny,1,112.95,Autumn,1
11-11-24,K003,West,313,213,180,122.55,189.0,15,Sunny,1,190.84,Winter,0
11-11-24,K004,East,297,197,282,198.27,141.95,15,Cloudy,1,141.0,Spring,1
11-11-24,K005,North,376,276,280,419.92,155.75,5,Rainy,0,149.75,Autumn,2
11-11-24,K001,South,326,226,215,122.48,112.94,20,Sunny,0,116.46,Winter,1
11-11-24,K002,South,400,300,165,148.75,153.88,15,Rainy,0,155.69,Summer,0
11-11-24,K003,South,353,253,204,184.86,117.89,0,Rainy,0,120.67,Autumn,1
11-11-24,K004,North,346,246,236,179.96,165.33,5,Cloudy,1,169.66,Spring,2
11-11-24,K005,North,345,245,261,241.61,165.55,0,Snowy,0,164.11,Spring,2
11-11-24,K001,East,287,187,164,129.34,167.71,0,Sunny,1,164.72,Spring,2
11-11-24,K002,South,352,252,221,434.27,196.39,0,Cloudy,0,199.16,Autumn,2
11-11-24,K003,East,369,269,277,352.92,167.26,0,Sunny,0,168.2,Autumn,2
11-11-24,K004,East,304,204,215,137.9,153.07,15,Rainy,0,151.13,Winter,0
11-11-24,K005,East,286,186,279,395.07,168.22,15,Snowy,1,169.9,Summer,0
11-11-24,K001,South,283,183,145,332.51,151.82,20,Snowy,0,154.27,Spring,0
11-11-24,K002,South,297,197,265,277.63,121.4,15,Cloudy,0,122.58,Autumn,1
11-11-24,K003,South,346,246,230,143.24,190.13,0,Snowy,1,189.92,Winter,2
11-11-24,K004,North,301,201,298,159.42,152.38,15,Cloudy,1,153.74,Spring,0
11-11-24,K005,East,365,265,152,177.28,127.67,0,Cloudy,1,126.19,Autumn,1
11-11-24,K001,East,295,195,229,158.46,117.12,15,Snowy,0,121.43,Spring,1
11-11-24,K002,East,356,256,187,215.67,175.37,5,Sunny,0,178.12,Summer,2
11-11-24,K003,East,365,265,137,334.45,182.95,15,Rainy,0,181.64,Autumn,0
11-11-24,K004,West,273,173,263,177.99,158.7,0,Snowy,0,154.91,Winter,2
11-11-24,K005,East,331,231,122,176.42,154.21,0,Cloudy,0,156.13,Spring,2
11-11-24,K001,West,386,286,205,169.85,142.04,5,Sunny,1,146.55,Summer,1
11-11-24,K002,West,347,247,169,246.06,115.2,15,Snowy,1,117.64,Winter,1
